Date,Timepoint,Date.Num,Run.Number,Start.Time,Stop.Time,Chamber,Channel,Position,Species,Fragment.ID,Plug.ID,Treatment,Tank,Light.or.Dark,Vol.ml,pH.mV,Temp.C,Salinity,Surface.Area,Bottle.Number,TA.Start.Time,TA.Stop.Time,Notes
20181020,Week4,10/20/18,Run3,12:10,12:32,6,6,12,Montipora,M-1679_20181020,1679,ATAC,8,Resp,592,NA,NA,NA,22.4682073,NA,NA,NA,
20181020,Week4,10/20/18,Run3,11:52,12:08,7,7,10,Pocillopora,P-2014_20181020,2014,ATAC,8,Photo,598,NA,NA,NA,16.6644899,NA,NA,NA,
20181020,Week4,10/20/18,Run3,12:10,12:32,7,7,10,Pocillopora,P-2014_20181020,2014,ATAC,8,Resp,598,NA,NA,NA,16.6644899,NA,NA,NA,
20181020,Week4,10/20/18,Run3,11:52,12:08,9,9,9,Pocillopora,P-2015_20181020,2015,ATAC,8,Photo,600,NA,NA,NA,18.6870653,NA,NA,NA,
20181020,Week4,10/20/18,Run3,12:10,12:32,9,9,9,Pocillopora,P-2015_20181020,2015,ATAC,8,Resp,600,NA,NA,NA,18.6870653,NA,NA,NA,
20181020,Week4,10/20/18,Run3,11:52,12:08,1,1,1,Montipora,M-2164_20181020,2164,HTAC,4,Photo,594,NA,NA,NA,16.8076811,NA,NA,NA,
20181020,Week4,10/20/18,Run3,12:10,12:32,1,1,1,Montipora,M-2164_20181020,2164,HTAC,4,Resp,594,NA,NA,NA,16.8076811,NA,NA,NA,
20181020,Week4,10/20/18,Run3,11:52,12:08,8,8,8,Blank,B3AMB_20181020,B3AMB,ATAC,8,Photo,608,NA,NA,NA,NA,NA,NA,NA,
20181020,Week4,10/20/18,Run3,12:10,12:32,8,8,8,Blank,B3AMB_20181020,B3AMB,ATAC,8,Resp,608,NA,NA,NA,NA,NA,NA,NA,
20181020,Week4,10/20/18,Run3,11:52,12:08,2,2,2,Blank,B3HOT_20181020,B3HOT,HTAC,4,Photo,614,NA,NA,NA,NA,NA,NA,NA,
20181020,Week4,10/20/18,Run3,12:10,12:32,2,2,2,Blank,B3HOT_20181020,B3HOT,HTAC,4,Resp,614,NA,NA,NA,NA,NA,NA,NA,
20181020,Week4,10/20/18,Run4,13:05,13:22,4,4,3,Montipora,M-1264_20181020,1264,HTHC,5,Photo,602,NA,NA,NA,21.2779306,NA,NA,NA,
20181020,Week4,10/20/18,Run4,13:24,13:47,4,4,3,Montipora,M-1264_20181020,1264,HTHC,5,Resp,602,NA,NA,NA,21.2779306,NA,NA,NA,
20181020,Week4,10/20/18,Run4,13:05,13:22,5,5,1,Montipora,M-1353_20181020,1353,HTHC,5,Photo,602,NA,NA,NA,12.0107767,NA,NA,NA,
20181020,Week4,10/20/18,Run4,13:24,13:47,5,5,1,Montipora,M-1353_20181020,1353,HTHC,5,Resp,602,NA,NA,NA,12.0107767,NA,NA,NA,
20181020,Week4,10/20/18,Run4,13:05,13:22,3,3,4,Pocillopora,P-1411_20181020,1411,HTHC,5,Photo,598,NA,NA,NA,18.5528236,NA,NA,NA,
20181020,Week4,10/20/18,Run4,13:24,13:47,3,3,4,Pocillopora,P-1411_20181020,1411,HTHC,5,Resp,598,NA,NA,NA,18.5528236,NA,NA,NA,
20181020,Week4,10/20/18,Run4,13:05,13:22,2,2,6,Pocillopora,P-1414_20181020,1414,HTHC,5,Photo,606,NA,NA,NA,34.9750615,NA,NA,NA,
20181020,Week4,10/20/18,Run4,13:24,13:47,2,2,6,Pocillopora,P-1414_20181020,1414,HTHC,5,Resp,606,NA,NA,NA,34.9750615,NA,NA,NA,
20181020,Week4,10/20/18,Run4,13:05,13:22,10,10,7,Montipora,M-1695_20181020,1695,ATHC,11,Photo,594,NA,NA,NA,33.0643543,NA,NA,NA,
20181020,Week4,10/20/18,Run4,13:24,13:47,10,10,7,Montipora,M-1695_20181020,1695,ATHC,11,Resp,594,NA,NA,NA,33.0643543,NA,NA,NA,
20181020,Week4,10/20/18,Run4,13:05,13:22,9,9,10,Pocillopora,P-1908_20181020,1908,ATHC,11,Photo,602,NA,NA,NA,23.1394159,NA,NA,NA,
20181020,Week4,10/20/18,Run4,13:24,13:47,9,9,10,Pocillopora,P-1908_20181020,1908,ATHC,11,Resp,602,NA,NA,NA,23.1394159,NA,NA,NA,
20181020,Week4,10/20/18,Run4,13:05,13:22,7,7,12,Montipora,M-2070_20181020,2070,ATHC,11,Photo,594,NA,NA,NA,20.1592496,NA,NA,NA,
20181020,Week4,10/20/18,Run4,13:24,13:47,7,7,12,Montipora,M-2070_20181020,2070,ATHC,11,Resp,594,NA,NA,NA,20.1592496,NA,NA,NA,
20181020,Week4,10/20/18,Run4,13:05,13:22,8,8,9,Pocillopora,P-2530_20181020,2530,ATHC,11,Photo,604,NA,NA,NA,17.993483,NA,NA,NA,
20181020,Week4,10/20/18,Run4,13:24,13:47,8,8,9,Pocillopora,P-2530_20181020,2530,ATHC,11,Resp,604,NA,NA,NA,17.993483,NA,NA,NA,
20181020,Week4,10/20/18,Run4,13:05,13:22,6,6,8,Blank,B4AMB_20181020,B4AMB,ATHC,11,Photo,604,NA,NA,NA,NA,NA,NA,NA,
20181020,Week4,10/20/18,Run4,13:24,13:47,6,6,8,Blank,B4AMB_20181020,B4AMB,ATHC,11,Resp,604,NA,NA,NA,NA,NA,NA,NA,
20181020,Week4,10/20/18,Run4,13:05,13:22,1,1,2,Blank,B4HOT_20181020,B4HOT,HTHC,5,Photo,602,NA,NA,NA,NA,NA,NA,NA,
20181020,Week4,10/20/18,Run4,13:24,13:47,1,1,2,Blank,B4HOT_20181020,B4HOT,HTHC,5,Resp,602,NA,NA,NA,NA,NA,NA,NA,
20181020,Week4,10/20/18,Run5,14:15,14:33,10,10,12,Pocillopora,P-1484_20181020,1484,ATAC,6,Photo,590,NA,NA,NA,37.7896631,NA,NA,NA,
20181020,Week4,10/20/18,Run5,14:35,14:57,10,10,12,Pocillopora,P-1484_20181020,1484,ATAC,6,Resp,590,NA,NA,NA,37.7896631,NA,NA,NA,
20181020,Week4,10/20/18,Run5,14:15,14:33,9,9,10,Montipora,M-1534_20181020,1534,ATAC,6,Photo,604,NA,NA,NA,9.91660577,NA,NA,NA,
20181020,Week4,10/20/18,Run5,14:35,14:57,9,9,10,Montipora,M-1534_20181020,1534,ATAC,6,Resp,604,NA,NA,NA,9.91660577,NA,NA,NA,
20181020,Week4,10/20/18,Run5,14:15,14:33,6,6,9,Pocillopora,P-1756_20181020,1756,ATAC,6,Photo,596,NA,NA,NA,14.1586444,NA,NA,NA,
20181020,Week4,10/20/18,Run5,14:35,14:57,6,6,9,Pocillopora,P-1756_20181020,1756,ATAC,6,Resp,596,NA,NA,NA,14.1586444,NA,NA,NA,
20181020,Week4,10/20/18,Run5,14:15,14:33,1,1,1,Pocillopora,P-2062_20181020,2062,HTAC,9,Photo,590,NA,NA,NA,16.2214922,NA,NA,NA,
20181020,Week4,10/20/18,Run5,14:35,14:57,1,1,1,Pocillopora,P-2062_20181020,2062,HTAC,9,Resp,590,NA,NA,NA,16.2214922,NA,NA,NA,
20181020,Week4,10/20/18,Run5,14:15,14:33,5,5,6,Montipora,M-2184_20181020,2184,HTAC,9,Photo,604,NA,NA,NA,15.3668199,NA,NA,NA,
20181020,Week4,10/20/18,Run5,14:35,14:57,5,5,6,Montipora,M-2184_20181020,2184,HTAC,9,Resp,604,NA,NA,NA,15.3668199,NA,NA,NA,
20181020,Week4,10/20/18,Run5,14:15,14:33,3,3,4,Pocillopora,P-2189_20181020,2189,HTAC,9,Photo,606,NA,NA,NA,15.5681825,NA,NA,NA,
20181020,Week4,10/20/18,Run5,14:35,14:57,3,3,4,Pocillopora,P-2189_20181020,2189,HTAC,9,Resp,606,NA,NA,NA,15.5681825,NA,NA,NA,
20181020,Week4,10/20/18,Run5,14:15,14:33,8,8,7,Montipora,M-2303_20181020,2303,ATAC,6,Photo,594,NA,NA,NA,32.030693,NA,NA,NA,
20181020,Week4,10/20/18,Run5,14:35,14:57,8,8,7,Montipora,M-2303_20181020,2303,ATAC,6,Resp,594,NA,NA,NA,32.030693,NA,NA,NA,
20181020,Week4,10/20/18,Run5,14:15,14:33,2,2,3,Montipora,M-2407_20181020,2407,HTAC,9,Photo,606,NA,NA,NA,20.5127528,NA,NA,NA,
20181020,Week4,10/20/18,Run5,14:35,14:57,2,2,3,Montipora,M-2407_20181020,2407,HTAC,9,Resp,606,NA,NA,NA,20.5127528,NA,NA,NA,
20181020,Week4,10/20/18,Run5,14:15,14:33,7,7,8,Blank,B5AMB_20181020,B5AMB,ATAC,6,Photo,605,NA,NA,NA,NA,NA,NA,NA,
20181020,Week4,10/20/18,Run5,14:35,14:57,7,7,8,Blank,B5AMB_20181020,B5AMB,ATAC,6,Resp,605,NA,NA,NA,NA,NA,NA,NA,
20181020,Week4,10/20/18,Run5,14:15,14:33,4,4,2,Blank,B5HOT_20181020,B5HOT,HTAC,9,Photo,614,NA,NA,NA,NA,NA,NA,NA,
20181020,Week4,10/20/18,Run5,14:35,14:57,4,4,2,Blank,B5HOT_20181020,B5HOT,HTAC,9,Resp,614,NA,NA,NA,NA,NA,NA,NA,
20181020,Week4,10/20/18,Run6,15:27,15:42,2,2,1,Pocillopora,P-1811_20181020,1811,HTHC,10,Photo,600,NA,NA,NA,26.513358,NA,NA,NA,
20181020,Week4,10/20/18,Run6,15:44,16:12,2,2,1,Pocillopora,P-1811_20181020,1811,HTHC,10,Resp,600,NA,NA,NA,26.513358,NA,NA,NA,
20181020,Week4,10/20/18,Run6,15:27,15:42,5,5,3,Pocillopora,P-2074_20181020,2074,HTHC,10,Photo,598,NA,NA,NA,36.0758437,NA,NA,NA,
20181020,Week4,10/20/18,Run6,15:44,16:12,5,5,3,Pocillopora,P-2074_20181020,2074,HTHC,10,Resp,598,NA,NA,NA,36.0758437,NA,NA,NA,
20181020,Week4,10/20/18,Run6,15:27,15:42,3,3,6,Montipora,M-2517_20181020,2517,HTHC,10,Photo,600,NA,NA,NA,18.1008764,NA,NA,NA,
20181020,Week4,10/20/18,Run6,15:44,16:12,3,3,6,Montipora,M-2517_20181020,2517,HTHC,10,Resp,600,NA,NA,NA,18.1008764,NA,NA,NA,
20181020,Week4,10/20/18,Run6,15:27,15:42,1,1,4,Montipora,M-2525_20181020,2525,HTHC,10,Photo,592,NA,NA,NA,23.090194,NA,NA,NA,
20181020,Week4,10/20/18,Run6,15:44,16:12,1,1,4,Montipora,M-2525_20181020,2525,HTHC,10,Resp,592,NA,NA,NA,23.090194,NA,NA,NA,
20181020,Week4,10/20/18,Run6,15:27,15:42,6,6,9,Montipora,M-2749_20181020,2749,ATHC,12,Photo,596,NA,NA,NA,27.6544127,NA,NA,NA,
20181020,Week4,10/20/18,Run6,15:44,16:12,6,6,9,Montipora,M-2749_20181020,2749,ATHC,12,Resp,596,NA,NA,NA,27.6544127,NA,NA,NA,
20181020,Week4,10/20/18,Run6,15:27,15:42,9,9,12,Pocillopora,P-2858_20181020,2858,ATHC,12,Photo,602,NA,NA,NA,34.0980156,NA,NA,NA,
20181020,Week4,10/20/18,Run6,15:44,16:12,9,9,12,Pocillopora,P-2858_20181020,2858,ATHC,12,Resp,602,NA,NA,NA,34.0980156,NA,NA,NA,
20181020,Week4,10/20/18,Run6,15:27,15:42,8,8,10,Montipora,M-2863_20181020,2863,ATHC,12,Photo,600,NA,NA,NA,13.7514445,NA,NA,NA,
20181020,Week4,10/20/18,Run6,15:44,16:12,8,8,10,Montipora,M-2863_20181020,2863,ATHC,12,Resp,600,NA,NA,NA,13.7514445,NA,NA,NA,
20181020,Week4,10/20/18,Run6,15:27,15:42,10,10,7,Pocillopora,P-2882_20181020,2882,ATHC,12,Photo,600,NA,NA,NA,39.7048451,NA,NA,NA,
20181020,Week4,10/20/18,Run6,15:44,16:12,10,10,7,Pocillopora,P-2882_20181020,2882,ATHC,12,Resp,600,NA,NA,NA,39.7048451,NA,NA,NA,
20181020,Week4,10/20/18,Run6,15:27,15:42,7,7,8,Blank,B6AMB_20181020,B6AMB,ATHC,12,Photo,604,NA,NA,NA,NA,NA,NA,NA,
20181020,Week4,10/20/18,Run6,15:44,16:12,7,7,8,Blank,B6AMB_20181020,B6AMB,ATHC,12,Resp,604,NA,NA,NA,NA,NA,NA,NA,
20181020,Week4,10/20/18,Run6,15:27,15:42,4,4,2,Blank,B6HOT_20181020,B6HOT,HTHC,10,Photo,610,NA,NA,NA,NA,NA,NA,NA,
20181020,Week4,10/20/18,Run6,15:44,16:12,4,4,2,Blank,B6HOT_20181020,B6HOT,HTHC,10,Resp,610,NA,NA,NA,NA,NA,NA,NA,
20181103,Week6,11/3/18,Run1,9:25,9:40,7,7,9,Montipora,M-1042_20181103,1042,ATAC,1,Photo,598,NA,NA,NA,18.3425115,NA,NA,NA,
20181103,Week6,11/3/18,Run1,9:42,10:01,7,7,9,Montipora,M-1042_20181103,1042,ATAC,1,Resp,598,NA,NA,NA,18.3425115,NA,NA,NA,
20181103,Week6,11/3/18,Run1,9:25,9:40,9,9,7,Pocillopora,P-1048_20181103,1048,ATAC,1,Photo,604,NA,NA,NA,17.2462041,NA,NA,NA,
20181103,Week6,11/3/18,Run1,9:42,10:01,9,9,7,Pocillopora,P-1048_20181103,1048,ATAC,1,Resp,604,NA,NA,NA,17.2462041,NA,NA,NA,
20181103,Week6,11/3/18,Run1,9:25,9:40,6,6,12,Montipora,M-1065_20181103,1065,ATAC,1,Photo,602,NA,NA,NA,26.1195823,NA,NA,NA,
20181103,Week6,11/3/18,Run1,9:42,10:01,6,6,12,Montipora,M-1065_20181103,1065,ATAC,1,Resp,602,NA,NA,NA,26.1195823,NA,NA,NA,
20181103,Week6,11/3/18,Run1,9:25,9:40,8,8,10,Pocillopora,P-1088_20181103,1088,ATAC,1,Photo,604,NA,NA,NA,18.0740281,NA,NA,NA,
20181103,Week6,11/3/18,Run1,9:42,10:01,8,8,10,Pocillopora,P-1088_20181103,1088,ATAC,1,Resp,604,NA,NA,NA,18.0740281,NA,NA,NA,
20181103,Week6,11/3/18,Run1,9:25,9:40,4,4,3,Pocillopora,P-1537_20181103,1537,HTAC,7,Photo,600,NA,NA,NA,16.3691581,NA,NA,NA,
20181103,Week6,11/3/18,Run1,9:42,10:01,4,4,3,Pocillopora,P-1537_20181103,1537,HTAC,7,Resp,600,NA,NA,NA,16.3691581,NA,NA,NA,
20181103,Week6,11/3/18,Run1,9:25,9:40,3,3,1,Pocillopora,P-1566_20181103,1566,HTAC,7,Photo,604,NA,NA,NA,17.6892018,NA,NA,NA,
20181103,Week6,11/3/18,Run1,9:42,10:01,3,3,1,Pocillopora,P-1566_20181103,1566,HTAC,7,Resp,604,NA,NA,NA,17.6892018,NA,NA,NA,
20181103,Week6,11/3/18,Run1,9:25,9:40,1,1,6,Montipora,M-1584_20181103,1584,HTAC,7,Photo,590,NA,NA,NA,31.511625,NA,NA,NA,
20181103,Week6,11/3/18,Run1,9:42,10:01,1,1,6,Montipora,M-1584_20181103,1584,HTAC,7,Resp,590,NA,NA,NA,31.511625,NA,NA,NA,
20181103,Week6,11/3/18,Run1,9:25,9:40,2,2,4,Montipora,M-1760_20181103,1760,HTAC,7,Photo,604,NA,NA,NA,27.4127776,NA,NA,NA,
20181103,Week6,11/3/18,Run1,9:42,10:01,2,2,4,Montipora,M-1760_20181103,1760,HTAC,7,Resp,604,NA,NA,NA,27.4127776,NA,NA,NA,
20181103,Week6,11/3/18,Run1,9:25,9:40,10,10,8,Blank,B1AMB_20181103,B1AMB,ATAC,1,Photo,600,NA,NA,NA,NA,NA,NA,NA,
20181103,Week6,11/3/18,Run1,9:42,10:01,10,10,8,Blank,B1AMB_20181103,B1AMB,ATAC,1,Resp,600,NA,NA,NA,NA,NA,NA,NA,
20181103,Week6,11/3/18,Run1,9:25,9:40,5,5,2,Blank,B1HOT_20181103,B1HOT,HTAC,7,Photo,606,NA,NA,NA,NA,NA,NA,NA,
20181103,Week6,11/3/18,Run1,9:42,10:01,5,5,2,Blank,B1HOT_20181103,B1HOT,HTAC,7,Resp,606,NA,NA,NA,NA,NA,NA,NA,
20181103,Week6,11/3/18,Run2,10:36,10:53,4,4,4,Pocillopora,P-1130_20181103,1130,HTHC,2,Photo,600,NA,NA,NA,22.1549766,NA,NA,NA,
20181103,Week6,11/3/18,Run2,10:55,11:11,4,4,4,Pocillopora,P-1130_20181103,1130,HTHC,2,Resp,600,NA,NA,NA,22.1549766,NA,NA,NA,
20181103,Week6,11/3/18,Run2,10:36,10:53,3,3,3,Montipora,M-1133_20181103,1133,HTHC,2,Photo,604,NA,NA,NA,13.3666182,NA,NA,NA,
20181103,Week6,11/3/18,Run2,10:55,11:11,3,3,3,Montipora,M-1133_20181103,1133,HTHC,2,Resp,604,NA,NA,NA,13.3666182,NA,NA,NA,
20181103,Week6,11/3/18,Run2,10:36,10:53,7,7,10,Montipora,M-1136_20181103,1136,ATHC,3,Photo,596,NA,NA,NA,16.0559274,NA,NA,NA,
20181103,Week6,11/3/18,Run2,10:55,11:11,7,7,10,Montipora,M-1136_20181103,1136,ATHC,3,Resp,596,NA,NA,NA,16.0559274,NA,NA,NA,
20181103,Week6,11/3/18,Run2,10:36,10:53,2,2,6,Montipora,M-1162_20181103,1162,HTHC,2,Photo,608,NA,NA,NA,12.7759546,NA,NA,NA,
20181103,Week6,11/3/18,Run2,10:55,11:11,2,2,6,Montipora,M-1162_20181103,1162,HTHC,2,Resp,608,NA,NA,NA,12.7759546,NA,NA,NA,
20181103,Week6,11/3/18,Run2,10:36,10:53,5,5,1,Pocillopora,P-1170_20181103,1170,HTHC,2,Photo,600,NA,NA,NA,61.7831345,NA,NA,NA,
20181103,Week6,11/3/18,Run2,10:55,11:11,5,5,1,Pocillopora,P-1170_20181103,1170,HTHC,2,Resp,600,NA,NA,NA,61.7831345,NA,NA,NA,
20181103,Week6,11/3/18,Run2,10:36,10:53,8,8,12,Pocillopora,P-1224_20181103,1224,ATHC,3,Photo,604,NA,NA,NA,24.8935078,NA,NA,NA,
20181103,Week6,11/3/18,Run2,10:55,11:11,8,8,12,Pocillopora,P-1224_20181103,1224,ATHC,3,Resp,604,NA,NA,NA,24.8935078,NA,NA,NA,
20181103,Week6,11/3/18,Run2,10:36,10:53,10,10,9,Pocillopora,P-1256_20181103,1256,ATHC,3,Photo,598,NA,NA,NA,14.7045607,NA,NA,NA,
20181103,Week6,11/3/18,Run2,10:55,11:11,10,10,9,Pocillopora,P-1256_20181103,1256,ATHC,3,Resp,598,NA,NA,NA,14.7045607,NA,NA,NA,
20181103,Week6,11/3/18,Run2,10:36,10:53,9,9,7,Montipora,M-1541_20181103,1541,ATHC,3,Photo,602,NA,NA,NA,16.25729,NA,NA,NA,
20181103,Week6,11/3/18,Run2,10:55,11:11,9,9,7,Montipora,M-1541_20181103,1541,ATHC,3,Resp,602,NA,NA,NA,16.25729,NA,NA,NA,
20181103,Week6,11/3/18,Run2,10:36,10:53,6,6,8,Blank,B2AMB_20181103,B2AMB,ATHC,3,Photo,598,NA,NA,NA,NA,NA,NA,NA,
20181103,Week6,11/3/18,Run2,10:55,11:11,6,6,8,Blank,B2AMB_20181103,B2AMB,ATHC,3,Resp,598,NA,NA,NA,NA,NA,NA,NA,
20181103,Week6,11/3/18,Run2,10:36,10:53,1,1,2,Blank,B2HOT_20181103,B2HOT,HTHC,2,Photo,600,NA,NA,NA,NA,NA,NA,NA,
20181103,Week6,11/3/18,Run2,10:55,11:11,1,1,2,Blank,B2HOT_20181103,B2HOT,HTHC,2,Resp,600,NA,NA,NA,NA,NA,NA,NA,
20181103,Week6,11/3/18,Run3,11:46,12:01,1,1,1,Montipora,M-1285_20181103,1285,HTAC,4,Photo,598,NA,NA,NA,26.173279,NA,NA,NA,
20181103,Week6,11/3/18,Run3,12:03,12:23,1,1,1,Montipora,M-1285_20181103,1285,HTAC,4,Resp,598,NA,NA,NA,26.173279,NA,NA,NA,
20181103,Week6,11/3/18,Run3,11:46,12:01,4,4,6,Montipora,M-1286_20181103,1286,HTAC,4,Photo,602,NA,NA,NA,40.2328625,NA,NA,NA,
20181103,Week6,11/3/18,Run3,12:03,12:23,4,4,6,Montipora,M-1286_20181103,1286,HTAC,4,Resp,602,NA,NA,NA,40.2328625,NA,NA,NA,
20181103,Week6,11/3/18,Run3,11:46,12:01,2,2,3,Pocillopora,P-1288_20181103,1288,HTAC,4,Photo,604,NA,NA,NA,25.3902022,NA,NA,NA,
20181103,Week6,11/3/18,Run3,12:03,12:23,2,2,3,Pocillopora,P-1288_20181103,1288,HTAC,4,Resp,604,NA,NA,NA,25.3902022,NA,NA,NA,
20181103,Week6,11/3/18,Run3,11:46,12:01,5,5,4,Pocillopora,P-1298_20181103,1298,HTAC,4,Photo,598,NA,NA,NA,54.4535362,NA,NA,NA,
20181103,Week6,11/3/18,Run3,12:03,12:23,5,5,4,Pocillopora,P-1298_20181103,1298,HTAC,4,Resp,598,NA,NA,NA,54.4535362,NA,NA,NA,
20181103,Week6,11/3/18,Run3,11:46,12:01,9,9,12,Montipora,M-1592_20181103,1592,ATAC,8,Photo,592,NA,NA,NA,27.0905974,NA,NA,NA,
20181103,Week6,11/3/18,Run3,12:03,12:23,9,9,12,Montipora,M-1592_20181103,1592,ATAC,8,Resp,592,NA,NA,NA,27.0905974,NA,NA,NA,
20181103,Week6,11/3/18,Run3,11:46,12:01,6,6,7,Pocillopora,P-2060_20181103,2060,ATAC,8,Photo,602,NA,NA,NA,20.0563309,NA,NA,NA,
20181103,Week6,11/3/18,Run3,12:03,12:23,6,6,7,Pocillopora,P-2060_20181103,2060,ATAC,8,Resp,602,NA,NA,NA,20.0563309,NA,NA,NA,
20181103,Week6,11/3/18,Run3,11:46,12:01,8,8,9,Montipora,M-2391_20181103,2391,ATAC,8,Photo,594,NA,NA,NA,20.8394077,NA,NA,NA,
20181103,Week6,11/3/18,Run3,12:03,12:23,8,8,9,Montipora,M-2391_20181103,2391,ATAC,8,Resp,594,NA,NA,NA,20.8394077,NA,NA,NA,
20181103,Week6,11/3/18,Run3,11:46,12:01,10,10,10,Pocillopora,P-2401_20181103,2401,ATAC,8,Photo,582,NA,NA,NA,25.4036264,NA,NA,NA,
20181103,Week6,11/3/18,Run3,12:03,12:23,10,10,10,Pocillopora,P-2401_20181103,2401,ATAC,8,Resp,582,NA,NA,NA,25.4036264,NA,NA,NA,
20181103,Week6,11/3/18,Run3,11:46,12:01,7,7,8,Blank,B3AMB_20181103,B3AMB,ATAC,8,Photo,608,NA,NA,NA,NA,NA,NA,NA,
20181103,Week6,11/3/18,Run3,12:03,12:23,7,7,8,Blank,B3AMB_20181103,B3AMB,ATAC,8,Resp,608,NA,NA,NA,NA,NA,NA,NA,
20181103,Week6,11/3/18,Run3,11:46,12:01,3,3,2,Blank,B3HOT_20181103,B3HOT,HTAC,4,Photo,598,NA,NA,NA,NA,NA,NA,NA,
20181103,Week6,11/3/18,Run3,12:03,12:23,3,3,2,Blank,B3HOT_20181103,B3HOT,HTAC,4,Resp,598,NA,NA,NA,NA,NA,NA,NA,
20181103,Week6,11/3/18,Run4,12:59,13:18,5,5,1,Montipora,M-1410_20181103,1410,HTHC,5,Photo,598,NA,NA,NA,22.4950556,NA,NA,NA,
20181103,Week6,11/3/18,Run4,13:20,13:45,5,5,1,Montipora,M-1410_20181103,1410,HTHC,5,Resp,598,NA,NA,NA,22.4950556,NA,NA,NA,
20181103,Week6,11/3/18,Run4,12:59,13:18,1,1,6,Montipora,M-1413_20181103,1413,HTHC,5,Photo,588,NA,NA,NA,16.3691581,NA,NA,NA,
20181103,Week6,11/3/18,Run4,13:20,13:45,1,1,6,Montipora,M-1413_20181103,1413,HTHC,5,Resp,588,NA,NA,NA,16.3691581,NA,NA,NA,
20181103,Week6,11/3/18,Run4,12:59,13:18,2,2,4,Pocillopora,P-1422_20181103,1422,HTHC,5,Photo,602,NA,NA,NA,33.5118267,NA,NA,NA,
20181103,Week6,11/3/18,Run4,13:20,13:45,2,2,4,Pocillopora,P-1422_20181103,1422,HTHC,5,Resp,602,NA,NA,NA,33.5118267,NA,NA,NA,
20181103,Week6,11/3/18,Run4,12:59,13:18,3,3,3,Pocillopora,P-2169_20181103,2169,HTHC,5,Photo,602,NA,NA,NA,17.0895887,NA,NA,NA,
20181103,Week6,11/3/18,Run4,13:20,13:45,3,3,3,Pocillopora,P-2169_20181103,2169,HTHC,5,Resp,602,NA,NA,NA,17.0895887,NA,NA,NA,
20181103,Week6,11/3/18,Run4,12:59,13:18,7,7,9,Pocillopora,P-2541_20181103,2541,ATHC,11,Photo,596,NA,NA,NA,35.1540505,NA,NA,NA,
20181103,Week6,11/3/18,Run4,13:20,13:45,7,7,9,Pocillopora,P-2541_20181103,2541,ATHC,11,Resp,596,NA,NA,NA,35.1540505,NA,NA,NA,
20181103,Week6,11/3/18,Run4,12:59,13:18,6,6,12,Montipora,M-2552_20181103,2552,ATHC,11,Photo,598,NA,NA,NA,15.0356903,NA,NA,NA,
20181103,Week6,11/3/18,Run4,13:20,13:45,6,6,12,Montipora,M-2552_20181103,2552,ATHC,11,Resp,598,NA,NA,NA,15.0356903,NA,NA,NA,
20181103,Week6,11/3/18,Run4,12:59,13:18,8,8,7,Pocillopora,P-2729_20181103,2729,ATHC,11,Photo,604,NA,NA,NA,19.9131397,NA,NA,NA,
20181103,Week6,11/3/18,Run4,13:20,13:45,8,8,7,Pocillopora,P-2729_20181103,2729,ATHC,11,Resp,604,NA,NA,NA,19.9131397,NA,NA,NA,
20181103,Week6,11/3/18,Run4,12:59,13:18,10,10,10,Montipora,M-2732_20181103,2732,ATHC,11,Photo,592,NA,NA,NA,27.1442941,NA,NA,NA,
20181103,Week6,11/3/18,Run4,13:20,13:45,10,10,10,Montipora,M-2732_20181103,2732,ATHC,11,Resp,592,NA,NA,NA,27.1442941,NA,NA,NA,
20181103,Week6,11/3/18,Run4,12:59,13:18,9,9,8,Blank,B4AMB_20181103,B4AMB,ATHC,11,Photo,608,NA,NA,NA,NA,NA,NA,NA,
20181103,Week6,11/3/18,Run4,13:20,13:45,9,9,8,Blank,B4AMB_20181103,B4AMB,ATHC,11,Resp,608,NA,NA,NA,NA,NA,NA,NA,
20181103,Week6,11/3/18,Run4,12:59,13:18,4,4,2,Blank,B4HOT_20181103,B4HOT,HTHC,5,Photo,596,NA,NA,NA,NA,NA,NA,NA,
20181103,Week6,11/3/18,Run4,13:20,13:45,4,4,2,Blank,B4HOT_20181103,B4HOT,HTHC,5,Resp,596,NA,NA,NA,NA,NA,NA,NA,
20181103,Week6,11/3/18,Run5,14:19,14:37,9,9,7,Pocillopora,P-1423_20181103,1423,ATAC,6,Photo,600,NA,NA,NA,47.2760785,NA,NA,NA,
20181103,Week6,11/3/18,Run5,14:39,15:00,9,9,7,Pocillopora,P-1423_20181103,1423,ATAC,6,Resp,600,NA,NA,NA,47.2760785,NA,NA,NA,
20181103,Week6,11/3/18,Run5,14:19,14:37,6,6,12,Montipora,M-1443_20181103,1443,ATAC,6,Photo,596,NA,NA,NA,24.1014816,NA,NA,NA,
20181103,Week6,11/3/18,Run5,14:39,15:00,6,6,12,Montipora,M-1443_20181103,1443,ATAC,6,Resp,596,NA,NA,NA,24.1014816,NA,NA,NA,
20181103,Week6,11/3/18,Run5,14:19,14:37,10,10,9,Montipora,M-1444_20181103,1444,ATAC,6,Photo,598,NA,NA,NA,41.49026,NA,NA,NA,
20181103,Week6,11/3/18,Run5,14:39,15:00,10,10,9,Montipora,M-1444_20181103,1444,ATAC,6,Resp,598,NA,NA,NA,41.49026,NA,NA,NA,
20181103,Week6,11/3/18,Run5,14:19,14:37,4,4,6,Montipora,M-1727_20181103,1727,HTAC,9,Photo,600,NA,NA,NA,39.5213814,NA,NA,NA,
