PLUG.ID,Species,Tank,Treatment,Analysis,Date,Date.Format,TimePoint,Mass.g,Temp.C,Days,QC,Notes
1119,Mcapitata,Tank1,ATAC,Phys,20180920,9/20/18,Time0,2.583,27.79,NA,,
1119,Mcapitata,Tank1,ATAC,Phys,20180927,9/27/18,Time1,2.591,27.54,7,,
1119,Mcapitata,Tank1,ATAC,Phys,20181004,10/4/18,Time2,2.626,28,14,,
1181,Pacuta,Tank1,ATAC,Phys,20181019,10/19/18,Time3,4.426,27.01,29,,
1119,Mcapitata,Tank1,ATAC,Phys,20181101,11/1/18,Time4,3.036,27.07,42,,
1119,Mcapitata,Tank1,ATAC,Phys,20181115,11/15/18,Time5,3.034,25.9,,,
1119,Mcapitata,Tank1,ATAC,Phys,20181129,11/29/18,Time6,3.22,25.01,,,
1120,Mcapitata,Tank1,ATAC,Phys,20181213,12/13/18,Time7,3.244,23.21,,,
1120,Mcapitata,Tank1,ATAC,Phys,20180920,9/20/18,Time0,2.821,27.81,NA,,
1120,Mcapitata,Tank1,ATAC,Phys,20180928,9/28/18,Time1,2.852,28.4,8,,
1120,Mcapitata,Tank1,ATAC,Phys,20181004,10/4/18,Time2,2.871,28,14,,
1210,Mcapitata,Tank1,ATAC,Phys,20181019,10/19/18,Time3,2.249,27.02,29,,
1120,Mcapitata,Tank1,ATAC,Phys,20181101,11/1/18,Time4,3.208,27.02,42,,
1120,Mcapitata,Tank1,ATAC,Phys,20181115,11/15/18,Time5,3.146,25.9,,,
1120,Mcapitata,Tank1,ATAC,Phys,20181129,11/29/18,Time6,3.251,24.99,,,
1120,Mcapitata,Tank1,ATAC,Phys,20181227,12/27/18,Time8,3.343,24.41,,,
1120,Mcapitata,Tank1,ATAC,Phys,20190110,1/10/19,Time9,3.243,23.62,,,
1589,Mcapitata,Tank10,HTHC,Phys no weigh,20181018,10/18/18,Time3,3.664,29.8,27,,Phys no weigh
1121,Mcapitata,Tank1,ATAC,Phys no weigh,20181101,11/1/18,Time4,NA,NA,42,,Phys no weigh
1122,Mcapitata,Tank2,HTHC,Phys,20180920,9/20/18,Time0,2.106,28,NA,,
1122,Mcapitata,Tank2,HTHC,Phys,20180928,9/28/18,Time1,2.118,28.6,8,,
1122,Mcapitata,Tank2,HTHC,Phys,20181004,10/4/18,Time2,2.124,28.99,14,,
1123,Mcapitata,Tank1,ATAC,Phys,20181129,11/29/18,Time6,3.113,24.98,,,
1123,Mcapitata,Tank1,ATAC,Phys,20181213,12/13/18,Time7,3.169,23.23,,,
1123,Mcapitata,Tank1,ATAC,Phys,20180920,9/20/18,Time0,2.6,27.79,NA,,
1123,Mcapitata,Tank1,ATAC,Phys,20180928,9/28/18,Time1,2.655,28.41,8,,
1123,Mcapitata,Tank1,ATAC,Phys,20181004,10/4/18,Time2,2.686,28,14,,
1608,Mcapitata,Tank10,HTHC,Phys,20181018,10/18/18,Time3,2.176,29.72,27,,
1123,Mcapitata,Tank1,ATAC,Phys,20181101,11/1/18,Time4,2.999,27.02,42,,
1123,Mcapitata,Tank1,ATAC,Phys,20181115,11/15/18,Time5,3.033,25.96,,,
1125,Pacuta,Tank1,ATAC,Molecular,20181101,11/1/18,Time4,NA,NA,42,,Molecular
1125,Pacuta,Tank1,ATAC,Phys,20181115,11/15/18,Time5,3.186,25.9,,,
1129,Pacuta,Tank1,ATAC,Phys,20180920,9/20/18,Time0,3.652,27.97,NA,,
1129,Pacuta,Tank1,ATAC,Phys,20180928,9/28/18,Time1,3.67,28.4,8,,
1129,Pacuta,Tank1,ATAC,Phys,20181004,10/4/18,Time2,3.683,27.99,14,,
1689,Mcapitata,Tank10,HTHC,Phys,20181018,10/18/18,Time3,2.135,29.63,27,,
1129,Pacuta,Tank1,ATAC,Phys,20181101,11/1/18,Time4,3.865,27.06,42,,
1130,Pacuta,Tank2,HTHC,Phys,20180920,9/20/18,Time0,3.139,27.99,NA,,
1130,Pacuta,Tank2,HTHC,Phys,20180928,9/28/18,Time1,3.18,28.59,8,,
1130,Pacuta,Tank2,HTHC,Phys,20181004,10/4/18,Time2,3.205,29.05,14,,
1713,Pacuta,Tank10,HTHC,Phys,20181018,10/18/18,Time3,3.129,29.78,27,,
1130,Pacuta,Tank2,HTHC,Phys,20181101,11/1/18,Time4,3.359,29.26,42,,
1131,Pacuta,Tank2,HTHC,Phys,20180920,9/20/18,Time0,2.45,28,NA,,
1131,Pacuta,Tank2,HTHC,Phys,20180928,9/28/18,Time1,2.478,29.03,8,,
1131,Pacuta,Tank2,HTHC,Phys,20180928,9/28/18,Time1b,2.417,29.01,7,,"reweighed, new initial weight"
1131,Pacuta,Tank2,HTHC,Phys,20181004,10/4/18,Time2,2.447,29.03,14,,
1732,Pacuta,Tank10,HTHC,Phys,20181018,10/18/18,Time3,2.097,29.4,27,,
1131,Pacuta,Tank2,HTHC,Phys,20181101,11/1/18,Time4,2.523,29.3,42,,
1132,Pacuta,Tank2,HTHC,Phys,20180920,9/20/18,Time0,1.92,28,NA,,
1132,Pacuta,Tank2,HTHC,Phys,20180928,9/28/18,Time1,1.931,28.56,8,,
1132,Pacuta,Tank2,HTHC,Phys,20181004,10/4/18,Time2,1.94,29.07,14,,
1733,Pacuta,Tank10,HTHC,Phys,20181018,10/18/18,Time3,2.315,29.66,27,,
1132,Pacuta,Tank2,HTHC,Phys,20181101,11/1/18,Time4,1.984,29.43,42,,
1133,Mcapitata,Tank2,HTHC,Phys,20180920,9/20/18,Time0,1.494,28,NA,,
1133,Mcapitata,Tank2,HTHC,Phys,20180928,9/28/18,Time1,1.522,28.59,8,,
1133,Mcapitata,Tank2,HTHC,Phys,20181004,10/4/18,Time2,1.539,29.03,14,,
1736,Pacuta,Tank10,HTHC,Phys,20181018,10/18/18,Time3,6.459,29.45,27,,
1133,Mcapitata,Tank2,HTHC,Phys,20181101,11/1/18,Time4,1.599,29.44,42,,
1134,Mcapitata,Tank2,HTHC,Phys,20181213,12/13/18,Time7,2.249,23.27,,,
1134,Mcapitata,Tank2,HTHC,Phys,20180920,9/20/18,Time0,2.221,28.01,NA,,
1134,Mcapitata,Tank2,HTHC,Phys,20180928,9/28/18,Time1,2.231,28.58,8,,
1134,Mcapitata,Tank2,HTHC,Phys,20181004,10/4/18,Time2,2.244,29.1,14,,
1737,Mcapitata,Tank10,HTHC,Phys,20181018,10/18/18,Time3,2.225,29.69,27,,
1134,Mcapitata,Tank2,HTHC,Phys,20181101,11/1/18,Time4,2.293,29.26,42,,
1134,Mcapitata,Tank2,HTHC,Phys,20181115,11/15/18,Time5,2.267,29.5,,,
1134,Mcapitata,Tank2,HTHC,Phys,20181129,11/29/18,Time6,2.269,26.12,,,
1134,Mcapitata,Tank2,HTHC,Phys,20181227,12/27/18,Time8,2.249,24.72,,,
1134,Mcapitata,Tank2,HTHC,Phys,20190110,1/10/19,Time9,2.259,23.65,,,
1135,Mcapitata,Tank2,HTHC,Phys,20181213,12/13/18,Time7,1.656,23.27,,,
1135,Mcapitata,Tank2,HTHC,Phys,20180920,9/20/18,Time0,1.577,28.01,NA,,
1135,Mcapitata,Tank2,HTHC,Phys,20180928,9/28/18,Time1,1.595,28.57,8,,
1135,Mcapitata,Tank2,HTHC,Phys,20181004,10/4/18,Time2,1.603,29.09,14,,
1743,Mcapitata,Tank10,HTHC,Phys,20181018,10/18/18,Time3,2.465,29.75,27,,
1135,Mcapitata,Tank2,HTHC,Phys,20181101,11/1/18,Time4,1.64,29.39,42,,
1135,Mcapitata,Tank2,HTHC,Phys,20181115,11/15/18,Time5,1.659,29.49,,,
1135,Mcapitata,Tank2,HTHC,Phys,20181129,11/29/18,Time6,1.626,26.11,,,
1135,Mcapitata,Tank2,HTHC,Phys,20181227,12/27/18,Time8,1.644,24.72,,,
1135,Mcapitata,Tank2,HTHC,Phys,20190110,1/10/19,Time9,1.693,23.66,,,
1136,Mcapitata,Tank3,ATHC,Phys,20180920,9/20/18,Time0,2.169,28.02,NA,,
1136,Mcapitata,Tank3,ATHC,Phys,20180928,9/28/18,Time1,2.18,28.31,8,,
1136,Mcapitata,Tank3,ATHC,Phys,20181004,10/4/18,Time2,2.179,28.28,14,,
1746,Pacuta,Tank10,HTHC,Phys,20181018,10/18/18,Time3,4.056,29.8,27,,
1136,Mcapitata,Tank3,ATHC,Phys,20181101,11/1/18,Time4,2.234,27.39,42,,
1759,Pacuta,Tank10,HTHC,Phys,20181018,10/18/18,Time3,2.523,29.39,27,,
1137,Pacuta,Tank2,HTHC,Molecular,20181101,11/1/18,Time4,NA,NA,42,,Molecular
1139,Pacuta,Tank2,HTHC,Phys,20180920,9/20/18,Time0,2.303,28.02,NA,,
1139,Pacuta,Tank2,HTHC,Phys,20180928,9/28/18,Time1,NA,NA,NA,,could not find
1139,Pacuta,Tank2,HTHC,Phys,20181004,10/4/18,Time2,2.402,28.96,14,,weighed then reglued then reweighed as Time 2b
1139,Pacuta,Tank2,HTHC,Phys,20181004,10/4/18,Time2b,2.38,28.96,14,,"reweighed, new initial weight"
1771,Pacuta,Tank10,HTHC,Phys,20181018,10/18/18,Time3,2.412,29.66,27,,
1139,Pacuta,Tank2,HTHC,Phys,20181101,11/1/18,Time4,2.489,29.23,42,,
1778,Pacuta,Tank10,HTHC,Phys,20181018,10/18/18,Time3,2.325,29.72,27,,
1140,Mcapitata,Tank2,HTHC,Molecular,20181101,11/1/18,Time4,NA,NA,42,,Molecular
1140,Mcapitata,Tank2,HTHC,Phys,20181115,11/15/18,Time5,2.406,29.44,,,
1140,Mcapitata,Tank2,HTHC,Phys,20181129,11/29/18,Time6,2.421,26.11,,,
1140,Mcapitata,Tank2,HTHC,Phys,20181227,12/27/18,Time8,2.544,24.72,,,
1140,Mcapitata,Tank2,HTHC,Phys,20190110,1/10/19,Time9,2.615,23.65,,,
1141,Pacuta,Tank1,ATAC,Phys,20180920,9/20/18,Time0,3.47,27.95,NA,,
1141,Pacuta,Tank1,ATAC,Phys,20180927,9/27/18,Time1,3.522,27.58,7,,
1141,Pacuta,Tank1,ATAC,Phys,20181004,10/4/18,Time2,3.573,27.99,14,,
1811,Pacuta,Tank10,HTHC,Phys,20181018,10/18/18,Time3,4.045,29.77,27,,
1141,Pacuta,Tank1,ATAC,Phys,20181101,11/1/18,Time4,3.872,27.08,42,,
1142,Mcapitata,Tank3,ATHC,Phys,20181213,12/13/18,Time7,2.623,23.3,,,
1142,Mcapitata,Tank3,ATHC,Phys,20180920,9/20/18,Time0,2.242,28.01,NA,,
1142,Mcapitata,Tank3,ATHC,Phys,20180928,9/28/18,Time1,2.279,28.29,8,,
1142,Mcapitata,Tank3,ATHC,Phys,20181004,10/4/18,Time2,2.295,28.28,14,,
1812,Mcapitata,Tank10,HTHC,Phys,20181018,10/18/18,Time3,2.359,29.45,27,,
1142,Mcapitata,Tank3,ATHC,Phys,20181101,11/1/18,Time4,2.42,27.4,42,,
1142,Mcapitata,Tank3,ATHC,Phys,20181115,11/15/18,Time5,2.479,26.49,,,
1142,Mcapitata,Tank3,ATHC,Phys,20181129,11/29/18,Time6,2.603,24.96,,,
1144,Mcapitata,Tank2,HTHC,Phys,20180920,9/20/18,Time0,1.955,28.01,NA,,
1144,Mcapitata,Tank2,HTHC,Phys,20180928,9/28/18,Time1,1.969,28.6,8,,
1144,Mcapitata,Tank2,HTHC,Phys,20181004,10/4/18,Time2,1.974,28.99,14,,
1822,Mcapitata,Tank10,HTHC,Phys,20181018,10/18/18,Time3,NA,NA,27,,Not found
1147,Pacuta,Tank3,ATHC,Molecular,20181101,11/1/18,Time4,NA,NA,42,,Molecular
1147,Pacuta,Tank3,ATHC,Phys,20181115,11/15/18,Time5,2.158,26.49,,,
1147,Pacuta,Tank3,ATHC,Phys,20181129,11/29/18,Time6,2.225,24.96,,,
1148,Mcapitata,Tank3,ATHC,Phys,20180920,9/20/18,Time0,2.778,28.01,NA,,
1148,Mcapitata,Tank3,ATHC,Phys,20180928,9/28/18,Time1,2.811,28.33,8,,
1148,Mcapitata,Tank3,ATHC,Phys,20181004,10/4/18,Time2,2.813,28.29,14,,
1824,Mcapitata,Tank10,HTHC,Phys,20181018,10/18/18,Time3,2.188,29.64,27,,
1148,Mcapitata,Tank3,ATHC,Phys,20181101,11/1/18,Time4,2.881,27.39,42,,
1149,Pacuta,Tank3,ATHC,Phys,20181213,12/13/18,Time7,2.876,23.32,,,
1149,Pacuta,Tank3,ATHC,Phys,20180920,9/20/18,Time0,2.633,28.01,NA,,
1149,Pacuta,Tank3,ATHC,Phys,20180928,9/28/18,Time1,2.63,28.33,8,,
1149,Pacuta,Tank3,ATHC,Phys,20181004,10/4/18,Time2,3.658,28.28,14,,
2006,Mcapitata,Tank10,HTHC,Phys,20181018,10/18/18,Time3,NA,NA,27,,Not found
1149,Pacuta,Tank3,ATHC,Phys,20181101,11/1/18,Time4,2.759,27.39,42,,
1149,Pacuta,Tank3,ATHC,Phys,20181115,11/15/18,Time5,2.816,26.5,,,
1149,Pacuta,Tank3,ATHC,Phys,20181129,11/29/18,Time6,2.913,24.97,,,
1149,Pacuta,Tank3,ATHC,Phys,20181227,12/27/18,Time8,2.889,24.74,,,
1149,Pacuta,Tank3,ATHC,Phys,20190110,1/10/19,Time9,2.892,23.88,,,
1150,Pacuta,Tank3,ATHC,Phys,20180920,9/20/18,Time0,2.673,28.01,NA,,
1150,Pacuta,Tank3,ATHC,Phys,20180928,9/28/18,Time1,2.71,28.3,8,,
1150,Pacuta,Tank3,ATHC,Phys,20181004,10/4/18,Time2,2.748,28.29,14,,
2009,Mcapitata,Tank10,HTHC,Phys,20181018,10/18/18,Time3,4.396,29.69,27,,
1150,Pacuta,Tank3,ATHC,Phys,20181101,11/1/18,Time4,2.856,27.4,42,,
1150,Pacuta,Tank3,ATHC,Phys,20181115,11/15/18,Time5,2.875,26.49,,,
1151,Mcapitata,Tank3,ATHC,Phys,20180920,9/20/18,Time0,2.374,28.01,NA,,
1151,Mcapitata,Tank3,ATHC,Phys,20180928,9/28/18,Time1,2.364,28.3,8,,
1151,Mcapitata,Tank3,ATHC,Phys,20181004,10/4/18,Time2,2.353,28.28,14,,
2011,Mcapitata,Tank10,HTHC,Phys,20181018,10/18/18,Time3,2.353,29.6,27,,
1154,Mcapitata,Tank3,ATHC,Phys,20181213,12/13/18,Time7,2.409,23.3,,,
1154,Mcapitata,Tank3,ATHC,Phys,20180920,9/20/18,Time0,2.316,28.01,NA,,
1154,Mcapitata,Tank3,ATHC,Phys,20180928,9/28/18,Time1,2.329,28.32,8,,
1154,Mcapitata,Tank3,ATHC,Phys,20181004,10/4/18,Time2,2.326,28.3,14,,
2018,Mcapitata,Tank10,HTHC,Phys,20181018,10/18/18,Time3,1.561,29.61,27,,
1154,Mcapitata,Tank3,ATHC,Phys,20181101,11/1/18,Time4,2.366,27.4,42,,
1154,Mcapitata,Tank3,ATHC,Phys,20181115,11/15/18,Time5,2.384,26.49,,,
1154,Mcapitata,Tank3,ATHC,Phys,20181129,11/29/18,Time6,2.455,24.97,,,
1154,Mcapitata,Tank3,ATHC,Phys,20181227,12/27/18,Time8,2.426,24.72,,,
1154,Mcapitata,Tank3,ATHC,Phys,20190110,1/10/19,Time9,2.434,23.88,,,
1155,Mcapitata,Tank3,ATHC,Phys,20181213,12/13/18,Time7,3.006,23.33,,,
1155,Mcapitata,Tank3,ATHC,Phys,20180920,9/20/18,Time0,2.776,28.02,NA,,
1155,Mcapitata,Tank3,ATHC,Phys,20180928,9/28/18,Time1,2.808,28.32,8,,
1155,Mcapitata,Tank3,ATHC,Phys,20181004,10/4/18,Time2,2.836,28.29,14,,
2024,Mcapitata,Tank10,HTHC,Phys,20181018,10/18/18,Time3,2.69,29.75,27,,
1155,Mcapitata,Tank3,ATHC,Phys,20181101,11/1/18,Time4,2.886,27.39,42,,
1155,Mcapitata,Tank3,ATHC,Phys,20181115,11/15/18,Time5,2.937,26.49,,,
1155,Mcapitata,Tank3,ATHC,Phys,20181129,11/29/18,Time6,3.025,24.96,,,
1155,Mcapitata,Tank3,ATHC,Phys,20181227,12/27/18,Time8,3.06,24.7,,,
1155,Mcapitata,Tank3,ATHC,Phys,20190110,1/10/19,Time9,3.117,23.9,,,
1158,Pacuta,Tank3,ATHC,Phys,20180920,9/20/18,Time0,2.332,28,NA,,
1159,Pacuta,Tank1,ATAC,Phys,20180920,9/20/18,Time0,3.288,27.98,NA,,
1159,Pacuta,Tank1,ATAC,Phys,20180927,9/27/18,Time1,3.324,27.58,7,,
1159,Pacuta,Tank1,ATAC,Phys,20181004,10/4/18,Time2,3.372,27.99,14,,
2073,Mcapitata,Tank10,HTHC,Phys,20181018,10/18/18,Time3,1.987,29.43,27,,
1159,Pacuta,Tank1,ATAC,Phys,20181101,11/1/18,Time4,3.654,27.06,42,,
1159,Pacuta,Tank1,ATAC,Phys,20181115,11/15/18,Time5,3.637,25.93,,,
1160,Pacuta,Tank2,HTHC,Phys,20180920,9/20/18,Time0,4.406,27.98,NA,,
1160,Pacuta,Tank2,HTHC,Phys,20180928,9/28/18,Time1,4.452,28.58,8,,
1160,Pacuta,Tank2,HTHC,Phys,20181004,10/4/18,Time2,4.518,28.96,14,,weighed then reglued then reweighed as Time 2b
1160,Pacuta,Tank2,HTHC,Phys,20181004,10/4/18,Time2b,4.461,28.95,14,,"reweighed, new initial weight"
2074,Pacuta,Tank10,HTHC,Phys,20181018,10/18/18,Time3,4.505,29.37,27,,
1160,Pacuta,Tank2,HTHC,Phys,20181101,11/1/18,Time4,4.628,29.44,42,,
1161,Pacuta,Tank2,HTHC,Phys,20180920,9/20/18,Time0,2.783,28,NA,,
1161,Pacuta,Tank2,HTHC,Phys,20180928,9/28/18,Time1,2.855,28.62,8,,
1161,Pacuta,Tank2,HTHC,Phys,20181004,10/4/18,Time2,2.916,29.06,14,,
2079,Pacuta,Tank10,HTHC,Phys,20181018,10/18/18,Time3,3.142,29.67,27,,
1161,Pacuta,Tank2,HTHC,Phys,20181101,11/1/18,Time4,3.109,29.25,42,,
1161,Pacuta,Tank2,HTHC,Phys,20181115,11/15/18,Time5,3.1,29.45,,,
1161,Pacuta,Tank2,HTHC,Phys,20181129,11/29/18,Time6,3.098,26.12,,,
1162,Mcapitata,Tank2,HTHC,Phys,20180920,9/20/18,Time0,1.726,28.01,NA,,
1162,Mcapitata,Tank2,HTHC,Phys,20180928,9/28/18,Time1,1.746,28.58,8,,
1162,Mcapitata,Tank2,HTHC,Phys,20181004,10/4/18,Time2,1.763,28.99,14,,
2191,Mcapitata,Tank10,HTHC,Phys,20181018,10/18/18,Time3,2.077,29.6,27,,
1162,Mcapitata,Tank2,HTHC,Phys,20181101,11/1/18,Time4,1.817,29.39,42,,
1166,Mcapitata,Tank1,ATAC,Phys,20180920,9/20/18,Time0,1.714,27.78,NA,,
1166,Mcapitata,Tank1,ATAC,Phys,20180927,9/27/18,Time1,1.729,27.48,,,*recheck initial
1166,Mcapitata,Tank1,ATAC,Phys,20181004,10/4/18,Time2,1.74,27.99,14,,
2198,Mcapitata,Tank10,HTHC,Phys,20181018,10/18/18,Time3,4.167,29.42,27,,
1166,Mcapitata,Tank1,ATAC,Phys,20181101,11/1/18,Time4,1.962,27.03,42,,
1166,Mcapitata,Tank1,ATAC,Phys,20181115,11/15/18,Time5,1.939,25.93,,,
1167,Pacuta,Tank1,ATAC,Phys,20181101,11/1/18,Time4,4.064,27.02,42,,
1167,Pacuta,Tank1,ATAC,Phys,20181115,11/15/18,Time5,3.95,25.91,,,
1170,Pacuta,Tank2,HTHC,Phys,20180920,9/20/18,Time0,8.577,27.98,NA,,
1170,Pacuta,Tank2,HTHC,Phys,20180928,9/28/18,Time1,8.338,28.64,8,,time1 mass smaller than time0
1170,Pacuta,Tank2,HTHC,Phys,20181004,10/4/18,Time2,8.405,28.98,14,,
2202,Pacuta,Tank10,HTHC,Phys,20181018,10/18/18,Time3,2.949,29.72,27,,
1170,Pacuta,Tank2,HTHC,Phys,20181101,11/1/18,Time4,8.454,29.45,42,,
1172,Pacuta,Tank2,HTHC,Phys,20181101,11/1/18,Time4,3.443,29.24,42,,
1172,Pacuta,Tank2,HTHC,Phys,20181115,11/15/18,Time5,3.419,29.48,,,
1172,Pacuta,Tank2,HTHC,Phys,20181129,11/29/18,Time6,5.977,26.11,,,
2206,Pacuta,Tank10,HTHC,Phys,20181018,10/18/18,Time3,NA,NA,27,,
1174,Pacuta,Tank2,HTHC,Molecular,20181101,11/1/18,Time4,NA,NA,42,,Molecular
1174,Pacuta,Tank2,HTHC,Phys,20181115,11/15/18,Time5,2.465,29.43,,,
1176,Mcapitata,Tank2,HTHC,Phys,20180920,9/20/18,Time0,2.196,28.01,NA,,
1176,Mcapitata,Tank2,HTHC,Phys,20180928,9/28/18,Time1,2.266,28.63,8,,
1176,Mcapitata,Tank2,HTHC,Phys,20181004,10/4/18,Time2,2.305,29.05,14,,
2207,Pacuta,Tank10,HTHC,Phys,20181018,10/18/18,Time3,2.02,29.52,27,,
1176,Mcapitata,Tank2,HTHC,Phys,20181101,11/1/18,Time4,2.468,29.44,42,,
1177,Pacuta,Tank2,HTHC,Phys,20181213,12/13/18,Time7,3.998,23.27,,,
1177,Pacuta,Tank2,HTHC,Phys,20180920,9/20/18,Time0,3.885,27.98,NA,,
1177,Pacuta,Tank2,HTHC,Phys,20180928,9/28/18,Time1,3.923,28.57,8,,
1177,Pacuta,Tank2,HTHC,Phys,20181004,10/4/18,Time2,3.961,29.08,14,,
2207,Pacuta,Tank10,HTHC,Phys,20181018,10/18/18,Time3b,1.919,29.46,27,,
1177,Pacuta,Tank2,HTHC,Phys,20181101,11/1/18,Time4,4.034,29.4,42,,
1177,Pacuta,Tank2,HTHC,Phys,20181115,11/15/18,Time5,4.045,29.53,,,
1177,Pacuta,Tank2,HTHC,Phys,20181129,11/29/18,Time6,4.021,26.1,,,
1178,Mcapitata,Tank2,HTHC,Phys,20181213,12/13/18,Time7,3.366,23.27,,,
1178,Mcapitata,Tank2,HTHC,Phys,20180920,9/20/18,Time0,3.018,28.01,NA,,
1178,Mcapitata,Tank2,HTHC,Phys,20180928,9/28/18,Time1,3.074,28.58,8,,
1178,Mcapitata,Tank2,HTHC,Phys,20181004,10/4/18,Time2,3.078,29.02,14,,
2395,Pacuta,Tank10,HTHC,Phys,20181018,10/18/18,Time3,2.822,29.84,27,,
1178,Mcapitata,Tank2,HTHC,Phys,20181101,11/1/18,Time4,3.254,29.27,42,,
1178,Mcapitata,Tank2,HTHC,Phys,20181115,11/15/18,Time5,3.343,29.39,,,
1178,Mcapitata,Tank2,HTHC,Phys,20181129,11/29/18,Time6,3.343,26.11,,,
1181,Pacuta,Tank1,ATAC,Phys,20180920,9/20/18,Time0,4.095,27.95,NA,,
1181,Pacuta,Tank1,ATAC,Phys,20180928,9/28/18,Time1,4.165,28.4,8,,
1181,Pacuta,Tank1,ATAC,Phys,20181004,10/4/18,Time2,4.232,27.98,14,,
2517,Mcapitata,Tank10,HTHC,Phys,20181018,10/18/18,Time3,2.251,29.39,27,,
1183,Mcapitata,Tank3,ATHC,Phys,20181213,12/13/18,Time7,4.245,23.31,,,
1183,Mcapitata,Tank3,ATHC,Phys,20180920,9/20/18,Time0,3.569,28.01,NA,,
1183,Mcapitata,Tank3,ATHC,Phys,20180928,9/28/18,Time1,3.617,28.29,8,,
1183,Mcapitata,Tank3,ATHC,Phys,20181004,10/4/18,Time2,3.653,28.29,14,,
2524,Pacuta,Tank10,HTHC,Phys,20181018,10/18/18,Time3,4.053,29.41,27,,
1183,Mcapitata,Tank3,ATHC,Phys,20181101,11/1/18,Time4,3.861,27.4,42,,
1183,Mcapitata,Tank3,ATHC,Phys,20181115,11/15/18,Time5,3.986,26.5,,,
1183,Mcapitata,Tank3,ATHC,Phys,20181129,11/29/18,Time6,4.169,24.97,,,
1183,Mcapitata,Tank3,ATHC,Phys,20181227,12/27/18,Time8,4.359,24.7,,,
1183,Mcapitata,Tank3,ATHC,Phys,20190110,1/10/19,Time9,4.509,23.9,,,
1184,Pacuta,Tank2,HTHC,Phys,20180920,9/20/18,Time0,3.878,28,NA,,
1184,Pacuta,Tank2,HTHC,Phys,20180928,9/28/18,Time1,3.953,28.58,8,,
1184,Pacuta,Tank2,HTHC,Phys,20181004,10/4/18,Time2,4.026,29.05,14,,
2525,Mcapitata,Tank10,HTHC,Phys,20181018,10/18/18,Time3,2.605,29.81,27,,
1185,Mcapitata,Tank2,HTHC,Phys,20181213,12/13/18,Time7,2.461,23.28,,,
1185,Mcapitata,Tank2,HTHC,Phys,20180920,9/20/18,Time0,2.307,28,NA,,
1185,Mcapitata,Tank2,HTHC,Phys,20180928,9/28/18,Time1,2.34,28.57,8,,
1185,Mcapitata,Tank2,HTHC,Phys,20181004,10/4/18,Time2,2.358,29.06,14,,
1704,Mcapitata,Tank11,ATHC,Phys,20181018,10/18/18,Time3,2.207,26.62,27,,
1185,Mcapitata,Tank2,HTHC,Phys,20181101,11/1/18,Time4,2.428,29.41,42,,
1185,Mcapitata,Tank2,HTHC,Phys,20181115,11/15/18,Time5,2.448,29.52,,,
1185,Mcapitata,Tank2,HTHC,Phys,20181129,11/29/18,Time6,2.448,26.12,,,
1186,Mcapitata,Tank3,ATHC,Phys,20181213,12/13/18,Time7,3.158,23.33,,,
1186,Mcapitata,Tank3,ATHC,Phys,20180920,9/20/18,Time0,2.73,28.01,NA,,
1186,Mcapitata,Tank3,ATHC,Phys,20180928,9/28/18,Time1,2.775,28.27,8,,
1186,Mcapitata,Tank3,ATHC,Phys,20181004,10/4/18,Time2,2.795,28.28,14,,
1719,Mcapitata,Tank11,ATHC,Phys,20181018,10/18/18,Time3,2.578,26.71,27,,
1186,Mcapitata,Tank3,ATHC,Phys,20181101,11/1/18,Time4,2.933,27.4,42,,
1186,Mcapitata,Tank3,ATHC,Phys,20181115,11/15/18,Time5,3.016,26.5,,,
1186,Mcapitata,Tank3,ATHC,Phys,20181129,11/29/18,Time6,NA,NA,,,Not found
1186,Mcapitata,Tank3,ATHC,Phys,20181227,12/27/18,Time8,3.226,24.74,,,
1186,Mcapitata,Tank3,ATHC,Phys,20190110,1/10/19,Time9,3.309,23.64,,,
1190,Mcapitata,Tank2,HTHC,Phys,20181101,11/1/18,Time4,3.023,29.28,42,,
1190,Mcapitata,Tank2,HTHC,Phys,20181115,11/15/18,Time5,2.976,29.42,,,
1190,Mcapitata,Tank2,HTHC,Phys,20181129,11/29/18,Time6,2.979,26.11,,,
1190,Mcapitata,Tank2,HTHC,Phys,20181227,12/27/18,Time8,2.946,24.72,,,
1190,Mcapitata,Tank2,HTHC,Phys,20190110,1/10/19,Time9,2.986,23.65,,,
1191,Pacuta,Tank2,HTHC,Phys,20180920,9/20/18,Time0,2.793,27.99,NA,,
1191,Pacuta,Tank2,HTHC,Phys,20180928,9/28/18,Time1,2.828,28.62,8,,
1191,Pacuta,Tank2,HTHC,Phys,20181004,10/4/18,Time2,2.843,29.04,14,,
2066,Mcapitata,Tank11,ATHC,Phys,20181018,10/18/18,Time3,3.688,26.71,27,,
1191,Pacuta,Tank2,HTHC,Phys,20181101,11/1/18,Time4,2.879,29.43,42,,
1191,Pacuta,Tank2,HTHC,Phys,20181115,11/15/18,Time5,2.878,29.47,,,
1194,Pacuta,Tank3,ATHC,Phys,20180920,9/20/18,Time0,7.66,28.01,NA,,
1194,Pacuta,Tank3,ATHC,Phys,20180928,9/28/18,Time1,7.725,28.32,8,,
1194,Pacuta,Tank3,ATHC,Phys,20181004,10/4/18,Time2,7.781,28.29,14,,
2070,Mcapitata,Tank11,ATHC,Phys,20181018,10/18/18,Time3,2.749,26.67,27,,
1204,Mcapitata,Tank3,ATHC,Phys,20180920,9/20/18,Time0,2.107,28.01,NA,,
