sample_uid	sample_name	raw_contigs	post_qc_absolute_seqs	post_qc_unique_seqs	post_taxa_id_absolute_symbiodinium_seqs	post_taxa_id_unique_symbiodinium_seqs	size_screening_violation_absolute	size_screening_violation_unique	post_taxa_id_absolute_non_symbiodinium_seqs	post_taxa_id_unique_non_symbiodinium_seqs	post_med_absolute	post_med_unique	noName Clade A	noName Clade B	noName Clade C	noName Clade D	noName Clade E	noName Clade F	noName Clade G	noName Clade H	noName Clade I	sample_type	host_phylum	host_class	host_order	host_family	host_genus	host_species	collection_latitude	collection_longitude	collection_date	collection_depth	3815_B	3816_B	3817_B	3818_B	C1d	C31	C17d	C42.2	C21	C1	C21ac	3809_C	C3cg	C17e	C31a	1853_C	C17f	C31.9	C1b	C1bi	1840_C	C17	3810_C	C3cw	C31.1	1365_C	1857_C	C31.10	C1ag	1841_C	1849_C	C1k	1862_C	1402_C	1842_C	1846_C	1876_C	C21k	1861_C	1844_C	1875_C	3811_C	1855_C	C3	1872_C	C45c	2275_C	1858_C	1859_C	C115k	2135_C	1860_C	1467_C	2146_C	1852_C	2121_C	C17.2	2119_C	C3.14	1425_C	C31.5	1629_C	1372_C	1845_C	1409_C	1873_C	2194_C	C21.16	C1au	2151_C	1382_C	C3.12	2111_C	C31b	1697_C	2104_C	3827_C	1854_C	3821_C	1843_C	2206_C	1839_C	3838_C	1856_C	3822_C	2186_C	2115_C	3839_C	3842_C	1445_C	1863_C	2868_C	2099_C	3023_C	3823_C	2132_C	3837_C	3851_C	C1bk	1557_C	1535_C	2137_C	2158_C	2136_C	3844_C	3857_C	3824_C	2145_C	2095_C	C15h	3845_C	3829_C	3861_C	1375_C	C21ad	1847_C	3846_C	2854_C	2204_C	3825_C	2496_C	3852_C	3847_C	2497_C	2097_C	3820_C	3850_C	3836_C	2349_C	3855_C	1502_C	3840_C	3853_C	3854_C	1487_C	1541_C	3841_C	3848_C	3828_C	2436_C	2116_C	2109_C	1367_C	1867_C	3859_C	3856_C	1422_C	2166_C	3843_C	3812_C	1850_C	2113_C	1851_C	2376_C	3860_C	3813_C	2157_C	2098_C	3808_C	2534_C	3806_C	3832_C	3849_C	C3.2	2225_C	2094_C	3826_C	3833_C	3834_C	3024_C	1772_C	3862_C	2569_C	2687_C	3863_C	1454_C	3807_C	3819_C	D1	D4	D6	D1ab	1833_D	1835_D	1834_D	D4d	1836_D	D17d	1838_D	D17j	1837_D	1869_D	D5m	1868_D	D17e	D1r	D17c	D17l	D17k	D17	3082_D	D1.6	3036_D	1871_D	3190_D	3075_D	3069_D	1870_D	3292_D	1877_D	3041_D	D2.2	3830_D	3442_D	3835_D	D4b	3585_D	3831_D	3100_D	3137_D	3597_D	3858_D	3600_D	G3l	G3m	G3k	3814_G	G3v
181	HP221	1.8696679974784618	1.044126917419626	0.01628493380962387	1.0421832317713806	0.016232401765076697	0.0019436856482454297	5.2532044547173775e-05	0.0	0.0	1.0	0.0006303845345660853	0	0	0.014866568606850178	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180910.0	NoData	0	0	0	0	0.7502101281781887	0	0	0.09313931498213911	0	0.05978146669468376	0	0	0.017913427190586258	0	0	0	0	0	0.015759613364152134	0.015549485185963437	0	0	0	0.012607690691321706	0	0.00945576801849128	0	0	0	0	0	0.009350703929396933	0	0	0	0	0	0	0	0	0	0	0	0.006146249212019332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005410800588358899	0	0	0	0	0	0.004675351964698466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
83	HP123	2.6826865312988106	1.0323801513877209	0.01784212423405022	1.0323801513877209	0.01784212423405022	0.0	0.0	0.0	0.0	1.0	0.0007809684008170131	0	0	0.019884656974648564	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180906.0	NoData	0	0	0	0	0.7470863871200288	0	0	0.07064760302775441	0	0.0678841763787096	0	0	0.03141895950979214	0	0	0	0	0	0.02276823260843446	0.009912291241139012	0	0	0	0.011894749489366814	0	0.008830950378469302	0	0	0	0	0	0.006427970683647723	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005286555328607473	0	0	0	0.00678841763787096	0	0	0	0	0	0	0	0	0	0.006187672714165565	0	0	0.004866033882013697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
226	HP266	2.0908408005580297	1.0354670816118474	0.016526264956806352	1.0354670816118474	0.016526264956806352	0.0	0.0	0.0	0.0	1.0	0.0008048505660782315	0	0	0.02055051778719751	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180905.0	NoData	0	0	0	0	0.7540376670064924	0	0	0.06508558244352632	0	0.07066587970166872	0	0	0.026989322315823364	0	0	0	0	0	0.022482159145785267	0.013414176101303858	0	0	0	0.011911788377957826	0	0.009121639748886624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006277834415410206	0	0	0	0.005848580780168482	0	0	0	0	0	0	0	0	0	0.0061705210065997745	0	0	0.005258357031711112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012877609057251704	0.0005902237484573697	0.0008585072704834469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
216	HP256	1.9159598272363012	1.0437633345475361	0.015142842275068949	1.0437633345475361	0.015142842275068949	0.0	0.0	0.0	0.0	1.0	0.0006244471041265546	0	0	0.018473226830410576	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180907.0	NoData	0	0	0	0	0.7454857678097517	0	0	0.05869802778789614	0	0.07815996253317375	0	0	0.03252328667325805	0	0	0	0	0	0.025654368527865953	0.005255763126398501	0	0	0	0.01618358744861321	0	0.012020606754436176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008742259457771765	0	0	0	0.005828172971847843	0	0	0	0	0	0	0	0	0	0.006452620075974398	0	0	0	0	0	0	0	0	0.004995576833012437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
137	HP177	1.8980205677618953	1.0384714543527458	0.015153685296055458	1.0384714543527458	0.015153685296055458	0.0	0.0	0.0	0.0	1.0	0.0004010427110487267	0	0	0.03337248274084047	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180905.0	NoData	0	0	0	0	0.7127388352573835	0	0	0.09126586267151737	0	0.07851843364175427	0	0	0.024148500386719757	0	0	0	0	0	0.016471397060929847	0.011945343607665644	0	0	0	0.008106791944770689	0	0.009338565985848922	0	0	0	0	0	0.00930992007791687	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00721876879887708	0	0	0	0.00690366381162451	0	0	0	0	0	0	0	0	0	0.00481251253258472	0	0	0.004755220716720616	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014466183505686212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
123	HP163	1.8880903763027395	1.0408655758572225	0.01455885862791376	1.0357209154313294	0.014532339759739055	0.0	0.0	0.005144660425893023	2.6518868174706302e-05	1.0	0.0003447452862711819	0	0	0.034023707868148186	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180905.0	NoData	0	0	0	0	0.7314964597310987	0	0	0.06791482139542285	0	0.06900209499058581	0	0	0.036410406003871756	0	0	0	0	0	0.017422896390782042	0.013312471823702564	0	0	0.009308122729321912	0.0151422737277573	0	0.012225198228539605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009149009520273674	0	0	0	0.006125858548357156	0	0	0	0	0	0	0	0	0	0.007478320825267178	0	0	0.005012066085019491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
273	HP313	1.9812728053230306	1.0314981755741575	0.016044215496887743	1.029512770980897	0.015990555913286113	0.0019854045932603563	5.365958360163125e-05	0.0	0.0	1.0	0.0009122129212277313	0	0	0.02194676969306718	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180908.0	NoData	0	0	0	0	0.7003112255848895	0	0	0.10903627387851471	0	0.07560635329469843	0	0	0.018512556342562783	0	0	0	0	0	0.01765400300493668	0.016366172998497533	0	0	0	0.012663661729984975	0	0.008317235458252845	0	0	0	0	0	0.009819703799098519	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006063532946984331	0	0	0	0.0070830650354153256	0	0	0	0	0	0	0	0	0	0	0	0	0.004185447520927237	0	0.004990341274951706	0	0	0	0.0044537454389353935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0044537454389353935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002682979180081563	0.000214638334406525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
246	HP286	2.030767187569171	1.0438266412855814	0.01722077117180929	1.0434724866085263	0.017132232502545485	0.00017707733852760193	4.426933463190048e-05	0.00017707733852760193	4.426933463190048e-05	1.0	0.0009739253619018107	0	0	0.018814467218557705	0.0006197706848466067	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180905.0	NoData	0	0	0	0	0.7079551994333525	0	0	0.07680729558634734	0	0.08216388507680729	0	0	0.027933950152729203	0	0	0	0	0	0.02483509672849617	0.01376776307052105	0	0	0	0.015095843109478065	0	0.007614325556686883	0	0	0	0	0	0.005312320155828058	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009517906945858605	0	0	0	0.00739297888352738	0	0	0	0	0	0	0	0	0	0.006286245517729869	0	0	0.004913896144140954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003320200097392536	0.0031873920934968347	0.0022577360662269248	0.00035415467705520386	0	0	0	0	0	0.0002213466731595024	0	0.0002213466731595024	0	0.00017707733852760193	0.0002213466731595024	0.0004426933463190048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
233	HP273	2.0241725306228826	1.0347276518113109	0.020589001824341934	1.0344670315350535	0.02052384675527756	0.0	0.0	0.00026062027625749283	6.515506906437321e-05	1.0	0.0017591868647380765	0	0	0	0.005929111284857963	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180908.0	NoData	0	0	0	0	0.8041438623924941	0	0	0.041894709408391975	0	0.028537920250195466	0	0	0.012249152984102164	0	0	0	0	0	0.005733646077664843	0.009252019807140995	0	0	0	0.004365389627313005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.029971331769611677	0.028994005733646078	0.015767526713578315	0.0048866301798279905	0.0018243419338024498	0.0006515506906437321	0	0	0.0005212405525149857	0.0012379463122230909	0	0.0017591868647380765	0	0	0.0012379463122230909	0.0005212405525149857	0.0011076361740943446	0.000977326035965598	0.0006515506906437321	0.000977326035965598	0.00032577534532186604	0	0	0	0	0.0007167057597081053	0	0	0	0.000977326035965598	0	0	0.00039093041438623924	0	0	0	0	0	0	0	0	0	0.00032577534532186604	0	0	0	0	0	0	0
220	HP260	2.0320301742202	1.0387954259713823	0.016823325151170448	1.0387954259713823	0.016823325151170448	0.0	0.0	0.0	0.0	1.0	0.0008980422678560737	0	0	0.034604562054720706	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180905.0	NoData	0	0	0	0	0.6492246901754176	0	0	0.09549182781536251	0	0.09770699874274083	0	0	0.0417889001975693	0	0	0	0	0	0.021732622882116984	0.010537029276177933	0	0	0	0.020415494222594744	0	0.00957911752379812	0	0	0	0	0	0.008381727833323355	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01197389690474765	0	0	0	0.007902771957133448	0	0	0	0	0	0	0	0	0	0.007962641441657188	0	0	0.007902771957133448	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009160031132131952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000239477938094953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
147	HP187	1.8831974334981954	1.0422670765940383	0.014570244619703248	1.0422670765940383	0.014570244619703248	0.0	0.0	0.0	0.0	1.0	0.0003475471193690683	0	0	0.08263601122844538	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180905.0	NoData	0	0	0	0	0.6473198770217885	0	0	0.11338056409570912	0	0.06646170298088491	0	0	0.018687341264536826	0	0	0	0	0	0.014463307044512765	0.016521855366929555	0	0	0	0.014944526132869937	0	0.008100521320679054	0	0	0	0	0	0.01596043309717952	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004437909370405026	0	0	0	0.0051864723967384035	0	0	0.06860045448469455	0	0	0	0	0	0	0	0	0	0	0	0.0059350354230717816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
155	HP195	2.2396168167785877	1.0481206836192356	0.015308233347124535	1.0481206836192356	0.015308233347124535	0.0	0.0	0.0	0.0	1.0	0.0003819101874542503	0	0	0.08258807803698164	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180908.0	NoData	0	0	0	0	0.6256007128990165	0	0	0.12596671016199357	0	0.06985773845517329	0	0	0.021896184080710354	0	0	0	0	0	0.01839534069571306	0.018268037299894974	0	0	0	0.01549918844085166	0	0.009324973743674612	0	0	0	0	0	0.0163266605136692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005601349415995671	0	0	0.06823462015849273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005028484134814296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
203	HP243	2.058432934926959	1.039357720632621	0.016177713388868767	1.039357720632621	0.016177713388868767	0.0	0.0	0.0	0.0	1.0	0.0010261982373536158	0	0	0.06978148014004587	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180905.0	NoData	0	0	0	0	0.6132439937220814	0	0	0.13129300977906555	0	0.06567668719063141	0	0	0.022878184232765907	0	0	0	0	0	0.018350839067970543	0.019618495714113244	0	0	0	0.022697090426174092	0	0.006700470843897139	0	0	0	0	0	0.01901484969214053	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006459012435108053	0	0	0	0.006036460219727152	0	0	0.03965954364360739	0	0	0	0	0	0	0.004346251358203549	0	0	0	0	0.008873596522998914	0	0	0	0.004949897380176265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004527345164795364	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005674272606543523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
236	HP276	2.082650215499028	1.0447054846615398	0.017324431674131665	1.0447054846615398	0.017324431674131665	0.0	0.0	0.0	0.0	1.0	0.0017746978788134877	0	0	0.05425504943801234	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180905.0	NoData	0	0	0	0	0.5134792529367025	0	0	0.13259528437420773	0	0.12524296459055184	0	0	0.04656469196315389	0	0	0	0	0	0.036423561227076816	0.014197583030507901	0	0	0	0.022817544156173413	0	0.013944054762105975	0	0	0	0	0	0.012591903997295699	0	0	0	0	0	0	0	0	0	0	0	0.008366432857263585	0	0.014451111298909828	0	0	0	0.010986224964083495	0	0	0	0	0	0	0	0	0	0.011239753232485421	0	0	0.01115524380968478	0	0.0065072255556494546	0	0	0	0.0065072255556494546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006169187864446886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0052395842136398205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0006760753824051382	0.00042254711400321134	0.00042254711400321134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
239	HP279	1.9536541080344985	1.0331366318656379	0.015660463004993193	1.0331366318656379	0.015660463004993193	0.0	0.0	0.0	0.0	1.0	0.000817067635043123	0	0	0.14852473899228325	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180908.0	NoData	0	0	0	0	0.5610985020426691	0	0	0.0985474353154789	0	0.08470267816613708	0	0	0.03490694507489787	0	0	0	0	0	0.01979119382660009	0.00985020426690876	0	0	0	0.015615070358601907	0	0.009895596913300045	0	0	0	0	0	0.007943713118474808	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008579210167952791	0	0	0	0.008216068996822515	0	0	0	0	0	0	0	0	0	0.006445755787562415	0	0.08951429868361326	0.00522015433499773	0	0	0	0	0	0	0	0	0	0	0	0.037448933272809806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001044030866999546	0.0004993191103041308	0.0006808896958692692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
194	HP234	2.0684827678452002	1.0629987962013465	0.017700298720406616	1.0629987962013465	0.017700298720406616	0.0	0.0	0.0	0.0	1.0	0.0011592135182130277	0	0	0.12087030184136609	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180907.0	NoData	0	0	0	0	0.06701145837977618	0	0	0.40576931650987563	0	0.08029782870391011	0	0	0.037139417718132776	0	0	0	0	0	0.019349948727094387	0.008426590574702394	0	0	0	0.016585670337509476	0	0	0	0	0.19706629809621473	0	0	0.012573008159079763	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0055731419144857105	0	0	0	0.007044451379909938	0	0	0	0	0	0	0	0	0	0.00878327165722948	0	0	0	0	0.013999732489188104	0	0	0	0.005617727049801596	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013152614918186277	0	0	0	0	0.012127156805920906	0.005706897320433367	0.01105711355833965	0	0	0	0.009585804092915422	0	0	0.01756654331445896	0	0.016674840608141245	0.005171875696642739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006598600026751081	0	0	0	0.0063756743501716525	0.006241918944223996	0	0	0	0	0	0	0	0	0	0	0	0.004503098666904454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
