index,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria,d__Bacteria;p__Bacteroidota;c__Bacteroidia,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia,Unassigned;__;__,d__Bacteria;__;__,d__Bacteria;p__SAR324_clade(Marine_group_B);c__SAR324_clade(Marine_group_B),d__Bacteria;p__Actinobacteriota;c__Actinobacteria,d__Bacteria;p__Bacteroidota;c__Chlorobia,d__Bacteria;p__Spirochaetota;c__Spirochaetia,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,d__Bacteria;p__Desulfobacterota;c__Desulfobacteria,d__Bacteria;p__Myxococcota;c__Myxococcia,d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria,d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia,d__Bacteria;p__Firmicutes;c__Bacilli,d__Bacteria;p__Campilobacterota;c__Campylobacteria,d__Bacteria;p__Planctomycetota;c__Pla4_lineage,d__Eukaryota;p__Retaria;c__Foraminifera,d__Bacteria;p__Fusobacteriota;c__Fusobacteriia,d__Bacteria;p__Firmicutes;c__Clostridia,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae,d__Bacteria;p__Bacteroidota;c__Rhodothermia,d__Eukaryota;__;__,d__Bacteria;p__Planctomycetota;c__vadinHA49,d__Bacteria;p__Acidobacteriota;c__Holophagae,d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia,d__Bacteria;p__Verrucomicrobiota;c__Chlamydiae,d__Bacteria;p__Bdellovibrionota;c__Oligoflexia,d__Bacteria;p__Bacteroidota;c__Ignavibacteria,d__Bacteria;p__Planctomycetota;c__Planctomycetes,d__Bacteria;p__Deferribacterota;c__Deferribacteres,d__Bacteria;p__Proteobacteria;__,d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia,d__Bacteria;p__Planctomycetota;c__Phycisphaerae,d__Bacteria;p__Desulfobacterota;c__Desulfobulbia,d__Bacteria;p__Proteobacteria;c__Magnetococcia,d__Archaea;p__Crenarchaeota;c__Nitrososphaeria,d__Bacteria;p__Planctomycetota;__,d__Bacteria;p__Marinimicrobia_(SAR406_clade);c__Marinimicrobia_(SAR406_clade),d__Bacteria;p__Patescibacteria;c__Parcubacteria,d__Bacteria;p__Chloroflexi;c__Anaerolineae,d__Bacteria;p__Patescibacteria;c__Gracilibacteria,d__Bacteria;p__Planctomycetota;c__BD7-11,d__Bacteria;p__Halanaerobiaeota;c__Halanaerobiia,d__Bacteria;p__Bacteroidota;c__Kapabacteria,d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia,d__Bacteria;p__Desulfobacterota;c__Desulfuromonadia,d__Bacteria;p__Planctomycetota;c__Pla3_lineage,d__Bacteria;p__WPS-2;c__WPS-2,d__Bacteria;p__Myxococcota;__,d__Bacteria;p__Dependentiae;c__Babeliae,d__Bacteria;p__Planctomycetota;c__OM190,d__Bacteria;p__Dadabacteria;c__Dadabacteriia,d__Bacteria;p__Patescibacteria;c__Saccharimonadia,d__Bacteria;p__Chloroflexi;c__Chloroflexia,d__Bacteria;p__Firmicutes;c__Negativicutes,d__Bacteria;p__Cyanobacteria;c__Vampirivibrionia,d__Bacteria;p__Deinococcota;c__Deinococci,d__Bacteria;p__Sumerlaeota;c__Sumerlaeia,d__Bacteria;p__Gemmatimonadota;c__PAUC43f_marine_benthic_group,d__Bacteria;p__Patescibacteria;c__ABY1,d__Bacteria;p__Spirochaetota;c__Leptospirae,d__Bacteria;p__Desulfobacterota;c__Desulfarculia,d__Bacteria;p__Acidobacteriota;c__Aminicenantia,d__Archaea;p__Halobacterota;c__Methanosarcinia,d__Bacteria;p__Margulisbacteria;c__Margulisbacteria,d__Bacteria;p__Campilobacterota;c__Desulfurellia,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia,d__Bacteria;p__Chloroflexi;c__Dehalococcoidia,d__Eukaryota;p__Ciliophora;c__Intramacronucleata,d__Bacteria;p__Myxococcota;c__Polyangia,d__Bacteria;p__Calditrichota;c__Calditrichia,d__Bacteria;p__Acidobacteriota;c__Blastocatellia,d__Eukaryota;p__Dinoflagellata;c__Dinophyceae,d__Bacteria;p__Nitrospirota;c__Nitrospiria,d__Bacteria;p__Cloacimonadota;c__Cloacimonadia,d__Bacteria;p__Verrucomicrobiota;c__Omnitrophia,d__Bacteria;p__Sva0485;c__Sva0485,d__Archaea;p__Thermoplasmatota;c__Thermoplasmata,d__Bacteria;p__Planctomycetota;c__028H05-P-BN-P5,d__Bacteria;p__LCP-89;c__LCP-89,d__Bacteria;p__Fibrobacterota;c__Fibrobacteria,d__Bacteria;p__Hydrogenedentes;c__Hydrogenedentia,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia,d__Bacteria;p__NB1-j;c__NB1-j,d__Bacteria;p__Desulfobacterota;__,d__Bacteria;p__Gemmatimonadota;c__BD2-11_terrestrial_group,d__Bacteria;p__Latescibacterota;c__Latescibacterota,d__Bacteria;p__Fibrobacterota;c__Chitinivibrionia,d__Bacteria;p__Actinobacteriota;c__Rubrobacteria,d__Bacteria;p__Myxococcota;c__bacteriap25,d__Bacteria;p__Acidobacteriota;c__Subgroup_22,d__Eukaryota;p__Porifera;c__Demospongiae,d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes,d__Bacteria;p__Cyanobacteria;c__Sericytochromatia,d__Bacteria;p__Firmicutes;c__Desulfitobacteriia,d__Bacteria;p__Armatimonadota;c__Armatimonadia,d__Eukaryota;p__Cnidaria;c__Anthozoa,d__Bacteria;p__Firmicutes;__,d__Bacteria;p__Chloroflexi;c__KD4-96,d__Archaea;p__Halobacterota;c__Halobacteria,d__Archaea;p__Euryarchaeota;c__Methanobacteria,SampleName,PlotOrder,SiteName,SiteID,SitePoint,Species,TissueType,PlugID,Treatment,Temp,pH,Tank,Timepoint
HPW216,162.0,569.0,79.0,1602.0,20.0,0.0,138.0,0.0,0.0,89.0,103.0,0.0,0.0,3.0,0.0,34.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,4.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1227,149.0,Reef.42.43,P39,4,Pacuta,Hard,1227,HTHC,HT,HC,2,3
HPW217,139.0,9.0,504.0,696.0,574.0,0.0,35.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,3344.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,26.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1101,150.0,HIMB,M38,4,Mcapitata,Hard,1101,ATAC,AT,AC,1,3
HPW218,104.0,869.0,3.0,1416.0,8.0,0.0,28.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1050,151.0,Reef.18,P59,6,Pacuta,Hard,1050,ATAC,AT,AC,1,6
HPW219,70.0,9.0,53.0,316.0,198.0,35.0,13.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2518,152.0,Reef.18,M18,2,Mcapitata,Hard,2518,HTHC,HT,HC,10,3
HPW220,42.0,11.0,117.0,895.0,10.0,0.0,19.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1138,153.0,HIMB,P8,1,Pacuta,Hard,1138,HTHC,HT,HC,2,6
HPW221,196.0,207.0,2382.0,731.0,180.0,0.0,7.0,0.0,0.0,335.0,11.0,0.0,0.0,6.0,9.0,6.0,0.0,0.0,5.0,0.0,47.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1826,154.0,Reef.11.13,M4,1,Mcapitata,Hard,1826,ATHC,AT,HC,12,1
HPW222,96.0,4.0,56.0,420.0,246.0,3.0,13.0,0.0,0.0,29.0,0.0,10.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1609,155.0,HIMB,M30,3,Mcapitata,Hard,1609,ATAC,AT,AC,6,4
HPW223,129.0,574.0,2116.0,931.0,30.0,0.0,22.0,0.0,0.0,135.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,17.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1486,156.0,Reef.11.13,P49,5,Pacuta,Hard,1486,HTAC,HT,AC,7,9
HPW224,6119.0,332.0,591.0,174.0,485.0,20.0,34.0,0.0,0.0,1165.0,0.0,37.0,4.0,0.0,12.0,10.0,0.0,0.0,0.0,4.0,92.0,0.0,37.0,0.0,0.0,14.0,42.0,29.0,4.0,28.0,0.0,37.0,0.0,14.0,0.0,4.0,0.0,0.0,36.0,6.0,0.0,0.0,0.0,14.0,22.0,0.0,70.0,59.0,0.0,5.0,5.0,0.0,8.0,7.0,0.0,16.0,0.0,0.0,22.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2862,157.0,HIMB,M46,5,Mcapitata,Hard,2862,ATHC,AT,HC,11,9
HPW225,222.0,12.0,433.0,1845.0,31.0,0.0,10.0,0.0,0.0,25.0,87.0,5.0,0.0,8.0,14.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2363,158.0,Reef.18,P73,8,Pacuta,Hard,2363,ATAC,AT,AC,6,1
HPW226,41.0,655.0,28.0,1280.0,3.0,0.0,112.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,38.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1744,159.0,Reef.35.36,P46,5,Pacuta,Hard,1744,HTAC,HT,AC,9,6
HPW227,58.0,59.0,23.0,680.0,68.0,0.0,18.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2733,160.0,Reef.42.43,P55,6,Pacuta,Hard,2733,ATHC,AT,HC,11,4
HPW228,40.0,15.0,598.0,1536.0,33.0,0.0,42.0,0.0,0.0,176.0,0.0,0.0,0.0,0.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1471,161.0,Reef.35.36,P71,8,Pacuta,Hard,1471,ATAC,AT,AC,6,3
HPW229,581.0,60.0,109.0,1764.0,78.0,0.0,254.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,10.0,0.0,0.0,43.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1466,162.0,Lilipuna.Fringe,P27,3,Pacuta,Hard,1466,HTAC,HT,AC,7,6
HPW230,13505.0,11.0,236.0,468.0,298.0,0.0,36.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000,163.0,HIMB,M10,1,Mcapitata,Hard,2000,HTAC,HT,AC,9,4
HPW231,245.0,69.0,201.0,717.0,568.0,8.0,82.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,346.0,0.0,0.0,0.0,0.0,246.0,0.0,0.0,36.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1306,164.0,Lilipuna.Fringe,M15,2,Mcapitata,Hard,1306,HTAC,HT,AC,4,9
HPW232,41.0,376.0,574.0,1669.0,36.0,0.0,22.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1451,165.0,Reef.18,P22,3,Pacuta,Hard,1451,ATHC,AT,HC,3,9
HPW233,2585.0,86.0,237.0,350.0,260.0,238.0,16.0,0.0,0.0,36.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,14.0,0.0,0.0,0.0,0.0,33.0,0.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,17.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2190,166.0,Reef.42.43,M31,4,Mcapitata,Hard,2190,HTHC,HT,HC,10,12
HPW234,73.0,825.0,127.0,1420.0,34.0,0.0,89.0,0.0,0.0,35.0,3.0,0.0,0.0,0.0,6.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2977,167.0,Reef.11.13,P22,3,Pacuta,Hard,2977,ATHC,AT,HC,11,1
HPW235,62.0,1285.0,269.0,1408.0,18.0,0.0,25.0,0.0,0.0,87.0,0.0,0.0,0.0,4.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,21.0,4.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2993,168.0,Reef.11.13,P56,6,Pacuta,Hard,2993,ATHC,AT,HC,12,4
HPW236,413.0,24.0,81.0,778.0,218.0,17.0,7.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2153,169.0,Reef.18,M4,1,Mcapitata,Hard,2153,HTAC,HT,AC,4,1
HPW237,92.0,2517.0,134.0,1309.0,24.0,0.0,16.0,0.0,0.0,45.0,3.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1775,170.0,Reef.42.43,P14,2,Pacuta,Hard,1775,ATAC,AT,AC,8,1
HPW238,532.0,197.0,170.0,1501.0,456.0,28.0,38.0,0.0,0.0,973.0,0.0,23.0,0.0,0.0,37.0,0.0,0.0,0.0,4.0,0.0,20.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1628,171.0,HIMB,M62,7,Mcapitata,Hard,1628,ATAC,AT,AC,6,3
