Date,Timepoint,PLUG.ID,Species,Photo.Number,Tank,Treatment,Red.Standard,Green.Standard,Blue.Standard,Red.Coral,Green.Coral,Blue.Coral,*all polyps excluded in outline*
20181116,Week8,1624,Montipora,9,7,HTAC,189.4,124.6,149,105.6,65.5,48.3,
20180926,Week1,1627,Montipora,58,6,ATAC,93.402,70.114,101.966,54.921,54.377,33.496,
20181005,Week2,1627,Montipora,63,6,ATAC,101.359,76.349,100.732,68.627,64.31,33.116,
20181011,Week3,1627,Montipora,39,6,ATAC,115.796,62.05,95.729,84.347,54,27.971,
20181018,Week4,1627,Montipora,62,6,ATAC,138.417,74.176,98.763,73.845,41.291,25.065,
20181025,Week5,1627,Montipora,28,6,ATAC,142.52,75.9,106.381,75.737,40.562,20.08,
20181103,Week6,1627,Montipora,49,6,ATAC,95.756,80.962,120.575,91.407,88.201,56.449,
20180926,Week1,1630,Pocillopora,58,6,ATAC,93.402,70.114,101.966,65.38,70.64,50.932,
20181005,Week2,1630,Pocillopora,67,6,ATAC,64.707,64.994,84.483,42.621,67.245,37.996,
20181011,Week3,1630,Pocillopora,41,6,ATAC,105.247,65.587,100.494,100.033,86.134,57.523,
20181018,Week4,1630,Pocillopora,68,6,ATAC,108.13,67.877,103.84,68.16,55.903,39.844,
20181025,Week5,1630,Pocillopora,27,6,ATAC,140.119,78.651,105.163,114.161,79.731,50.801,
20181103,Week6,1630,Pocillopora,46,6,ATAC,98.48,112.661,149.835,67.737,91.837,59.006,
20181109,Week7,1630,Pocillopora,19,6,ATAC,85.667,80.345,118.535,52.795,67.132,45.195,
20181117,Week8,1630,Pocillopora,40,6,ATAC,200.6,126,153.4,152.4,98.8,64.8,
20180926,Week1,1631,Montipora,58,6,ATAC,93.402,70.114,101.966,48.659,48.628,30.748,
20181005,Week2,1631,Montipora,66,6,ATAC,96.404,77.691,110.984,34.142,39.243,23.69,
20181011,Week3,1631,Montipora,41,6,ATAC,105.247,65.587,100.494,47.399,37.962,21.462,
20181018,Week4,1631,Montipora,62,6,ATAC,138.417,74.176,98.763,56.633,30.695,17.575,
20181025,Week5,1631,Montipora,31,6,ATAC,92.445,82.574,115.743,59.44,63.354,31.862,
20181103,Week6,1631,Montipora,45,6,ATAC,101.232,100.206,136.651,65.785,69.891,39.668,
20181109,Week7,1631,Montipora,18,6,ATAC,80.339,75.897,115.932,37.242,45.541,29.598,
20181117,Week8,1631,Montipora,39,6,ATAC,198.2,131.5,152.9,128,79.4,47.9,
20180926,Week1,1632,Montipora,1,7,HTAC,92.167,79.295,110.661,38.663,51.885,34.744,
20181003,Week2,1632,Montipora,10,7,HTAC,118.586,76.522,105.425,45.996,39.277,25.55,
20181011,Week3,1632,Montipora,75,7,HTAC,81.27,68.779,108.545,49.888,51.566,35.251,
20181018,Week4,1632,Montipora,9,7,HTAC,124.532,74.681,100.327,60.69,40.695,24.152,
20181026,Week5,1632,Montipora,63,7,HTAC,169.736,82.975,111.842,69.446,35.262,20.186,
20181102,Week6,1632,Montipora,8,7,HTAC,106.203,70.995,100.511,58.31,44.364,25.999,
20181109,Week7,1632,Montipora,24,7,HTAC,157.089,90.863,121.95,82.233,49.331,34.844,
20181116,Week8,1632,Montipora,6,7,HTAC,203,139.9,163.2,81.6,47.9,34.2,
20181123,Week9,1632,Montipora,21,7,HTAC,146.6,92.6,132.2,96.1,62.6,47.7,
20181130,Week10,1632,Montipora,4,7,HTAC,199.026,130.425,172.571,78.146,58.172,46.581,
20181207,Week11,1632,Montipora,34,7,HTAC,174.057,119.369,169.171,96.551,64.46,54.064,
20181214,Week12,1632,Montipora,12,7,HTAC,159.943,110.081,137.131,98.083,80.367,55.832,
20181221,Week13,1632,Montipora,18,7,HTAC,151.574,97.462,124.603,120.904,89.877,57.999,
20181231,Week14,1632,Montipora,19,7,HTAC,171.168,106.329,135.591,96.038,64.109,44.301,
20190107,Week15,1632,Montipora,17,7,HTAC,151.874,91.607,123.666,107.749,74.481,57.832,
20190111,Week16,1632,Montipora,10,7,HTAC,124.246,117.15,154.871,64.461,76.028,64.224,
20180926,Week1,1634,Montipora,4,7,HTAC,93.1,80.346,113.993,40.489,50.697,31.819,
20181003,Week2,1634,Montipora,12,7,HTAC,100.322,74.8,106.01,70.188,70.19,46.412,
20181011,Week3,1634,Montipora,76,7,HTAC,89.002,72.766,112.331,64.349,65.532,43.24,
20181018,Week4,1634,Montipora,11,7,HTAC,125.293,71.604,93.551,56.88,34.393,19.43,
20181026,Week5,1634,Montipora,63,7,HTAC,169.736,82.975,111.842,101.243,52.755,24.489,
20181102,Week6,1634,Montipora,8,7,HTAC,106.203,70.995,100.511,81.149,62.565,32.52,
20181109,Week7,1634,Montipora,25,7,HTAC,151.157,84.328,118.826,109.618,70.016,49.286,
20181116,Week8,1634,Montipora,7,7,HTAC,199.8,130.9,154.7,134.3,81.3,53.6,
20181123,Week9,1634,Montipora,20,7,HTAC,93.6,83.1,120.3,101,106.9,67.6,
20181130,Week10,1634,Montipora,5,7,HTAC,146.961,113.331,171.601,79.925,77.81,69.651,
20181207,Week11,1634,Montipora,35,7,HTAC,169.569,112.489,155.429,128.613,89.124,64.15,
20181214,Week12,1634,Montipora,12,7,HTAC,159.943,110.081,137.131,142.956,107.963,68.484,
20181005,Week2,1635,Pocillopora,62,6,ATAC,77.181,75.81,87.886,27.452,43.524,25.245,harder to outline cleanly
20181011,Week3,1635,Pocillopora,37,6,ATAC,128.034,72.439,102.713,60.592,39.016,23.86,
20181018,Week4,1635,Pocillopora,68,6,ATAC,108.13,67.877,103.84,47.15,37.714,27.292,
20181025,Week5,1635,Pocillopora,31,6,ATAC,92.445,82.574,115.743,50.825,79.314,51.583,
20181103,Week6,1635,Pocillopora,45,6,ATAC,101.232,100.206,136.651,92.904,153.363,111.03,
20181109,Week7,1635,Pocillopora,20,6,ATAC,88.925,81.962,119.501,87.74,135.343,92.549,
20180926,Week1,1636,Pocillopora,62,6,ATAC,116.103,72.688,100.541,61.827,53.185,44.034,
20181005,Week2,1636,Pocillopora,66,6,ATAC,96.404,77.691,110.984,58.074,69.677,45.514,
20181011,Week3,1636,Pocillopora,43,6,ATAC,109.235,62.071,90.456,67.885,56.051,38.421,
20181018,Week4,1636,Pocillopora,65,6,ATAC,102.249,72.077,104.381,63.149,61.81,46.484,
20181025,Week5,1636,Pocillopora,29,6,ATAC,117.28,90.162,131.025,85.941,94.611,72.236,
20181103,Week6,1636,Pocillopora,48,6,ATAC,72.521,81.341,114.411,62.302,91.866,59.489,
20181109,Week7,1636,Pocillopora,22,6,ATAC,119.249,70.327,105.132,89.788,68.182,45.832,
20181117,Week8,1636,Pocillopora,42,6,ATAC,198.2,130.8,158.4,150.9,99.3,68.4,
20180926,Week1,1638,Montipora,1,7,HTAC,92.167,79.295,110.661,24.83,35.113,23.976,
20181003,Week2,1638,Montipora,12,7,HTAC,100.322,74.8,106.01,25.309,28.167,21.105,
20181011,Week3,1638,Montipora,75,7,HTAC,81.27,68.779,108.545,44.208,46.997,32.827,
20181018,Week4,1638,Montipora,13,7,HTAC,126.012,66.945,90.432,53.251,28.548,17.807,
20181026,Week5,1638,Montipora,63,7,HTAC,169.736,82.975,111.842,64.778,32.619,18.618,
20181102,Week6,1638,Montipora,7,7,HTAC,129.434,71.294,92.708,71.317,38.519,24.068,
20181109,Week7,1638,Montipora,27,7,HTAC,156.488,91.167,120.829,92.436,56.801,38.353,
20181116,Week8,1638,Montipora,6,7,HTAC,203,139.9,163.2,102.5,60,42.5,
20181123,Week9,1638,Montipora,20,7,HTAC,93.6,83.1,120.3,78.1,78.8,55,sunlight on fragment; standard not applicable
20181130,Week10,1638,Montipora,4,7,HTAC,199.026,130.425,172.571,89.893,78.628,68.27,
20181207,Week11,1638,Montipora,34,7,HTAC,174.057,119.369,169.171,84.581,71.152,66.41,
20181214,Week12,1638,Montipora,12,7,HTAC,159.943,110.081,137.131,134.431,107.668,77.478,
20181221,Week13,1638,Montipora,18,7,HTAC,151.574,97.462,124.603,121.828,97.14,66.489,
20181231,Week14,1638,Montipora,19,7,HTAC,171.168,106.329,135.591,105.61,73.887,52.014,
20190107,Week15,1638,Montipora,17,7,HTAC,151.874,91.607,123.666,99.671,70.016,56.22,
20190111,Week16,1638,Montipora,10,7,HTAC,124.246,117.15,154.871,61.955,75.071,62.881,
20180926,Week1,1641,Pocillopora,58,6,ATAC,93.402,70.114,101.966,52.173,56.513,41.969,
20181005,Week2,1641,Pocillopora,65,6,ATAC,104.528,72.335,105.644,42.972,42.04,30.783,
20181011,Week3,1641,Pocillopora,42,6,ATAC,120.95,79.266,112.622,69.289,56.842,42.87,
20181018,Week4,1641,Pocillopora,62,6,ATAC,138.417,74.176,98.763,47.954,33.585,25.988,
20181025,Week5,1641,Pocillopora,30,6,ATAC,123.805,75.136,110.939,72.516,52.483,38.841,
20181103,Week6,1641,Pocillopora,45,6,ATAC,101.232,100.206,136.651,54.742,72.569,53.01,
20181109,Week7,1641,Pocillopora,21,6,ATAC,83.257,69.715,107.314,37.236,47.778,37.421,
20181117,Week8,1641,Pocillopora,39,6,ATAC,198.2,131.5,152.9,118.5,79.4,53.9,
20180926,Week1,1644,Montipora,20,8,ATAC,75.214,74.494,107.012,30.845,50.403,33.723,
20181003,Week2,1644,Montipora,23,8,ATAC,123.037,71.164,100.85,32.628,29.684,23.35,
20181011,Week3,1644,Montipora,72,8,ATAC,89.972,66.425,109.621,56.792,52.047,36.282,
20181018,Week4,1644,Montipora,22,8,ATAC,128.971,75.822,96.268,52.254,37.973,25.868,
20181026,Week5,1644,Montipora,60,8,ATAC,148.787,76.844,110.151,79.738,42.082,26.92,
20181102,Week6,1644,Montipora,13,8,ATAC,67.689,78.185,101.348,24.851,40.399,31.619,
20181109,Week7,1644,Montipora,29,8,ATAC,96.184,65.55,100.141,57.3,45.984,29.021,
20181116,Week8,1644,Montipora,15,8,ATAC,179.3,113.4,135.2,57.5,34.2,24.7,
20181123,Week9,1644,Montipora,24,8,ATAC,87.4,83.9,125.7,52,56,38.2,sunlight on fragment; only selected shaded part that will match standards
20181130,Week10,1644,Montipora,8,8,ATAC,138.655,125.575,185.02,67.384,60.49,57.13,
20181207,Week11,1644,Montipora,29,8,ATAC,177.153,111.241,152.311,98.407,60.029,47.777,
20181214,Week12,1644,Montipora,8,8,ATAC,179.012,105.519,139.363,93.271,55.142,39.58,
20181003,Week2,1645,Montipora,8,7,HTAC,96.971,82.869,115.092,40.97,46.294,30.463,
20180926,Week1,1647,Pocillopora,3,7,HTAC,93.057,76.373,106.392,35.172,57.097,40.781,
20181003,Week2,1647,Pocillopora,12,7,HTAC,100.322,74.8,106.01,55.021,56.795,41.644,
20181011,Week3,1647,Pocillopora,77,7,HTAC,97.772,65.633,101.008,39.6,38.882,29.296,
20181018,Week4,1647,Pocillopora,13,7,HTAC,126.012,66.945,90.432,71.059,41.834,28.437,
20181026,Week5,1647,Pocillopora,66,7,HTAC,173.925,86.893,117.947,85.57,49.033,31.819,
20181102,Week6,1647,Pocillopora,8,7,HTAC,106.203,70.995,100.511,74.042,64.426,39.598,
20181109,Week7,1647,Pocillopora,24,7,HTAC,157.089,90.863,121.95,135.802,101.001,78.291,
20181116,Week8,1647,Pocillopora,7,7,HTAC,199.8,130.9,154.7,159.8,111.7,82.7,
20181123,Week9,1647,Pocillopora,21,7,HTAC,146.6,92.6,132.2,155.9,135.6,115.4,
20181130,Week10,1647,Pocillopora,4,7,HTAC,199.026,130.425,172.571,132.193,137.688,124.858,
20181207,Week11,1647,Pocillopora,34,7,HTAC,174.057,119.369,169.171,161.803,150.595,139.334,
20181214,Week12,1647,Pocillopora,11,7,HTAC,172.122,106.068,133.953,159.905,129.819,98.217,
20180926,Week1,1648,Pocillopora,3,7,HTAC,93.057,76.373,106.392,33.653,51.81,35.729,
20181003,Week2,1648,Pocillopora,11,7,HTAC,103.686,77.166,108.722,32.081,36.08,27.354,
20181011,Week3,1648,Pocillopora,76,7,HTAC,89.002,72.766,112.331,37.064,45.649,37.296,
20181018,Week4,1648,Pocillopora,11,7,HTAC,125.293,71.604,93.551,80.146,50.455,33.45,
20181026,Week5,1648,Pocillopora,64,7,HTAC,180.961,96.646,124.622,80.439,47.58,29.592,
20181102,Week6,1648,Pocillopora,8,7,HTAC,106.203,70.995,100.511,66.987,58.079,35.742,
20181109,Week7,1648,Pocillopora,24,7,HTAC,157.089,90.863,121.95,109.232,79.577,61.26,
20181116,Week8,1648,Pocillopora,9,7,HTAC,189.4,124.6,149,131.9,83.9,59.2,
20181123,Week9,1648,Pocillopora,22,7,HTAC,128.4,91,129.4,143.2,151.6,130.9,
20181130,Week10,1648,Pocillopora,4,7,HTAC,199.026,130.425,172.571,114.874,120.391,108.585,
20181207,Week11,1648,Pocillopora,34,7,HTAC,174.057,119.369,169.171,148.584,135.455,123.68,
20181214,Week12,1648,Pocillopora,11,7,HTAC,172.122,106.068,133.953,153.117,130.286,98.095,
20180926,Week1,1649,Montipora,18,8,ATAC,68.74,62.511,92.553,24.064,44.688,35.609,
20181003,Week2,1649,Montipora,23,8,ATAC,123.037,71.164,100.85,68.356,50.617,36.023,
20181011,Week3,1649,Montipora,70,8,ATAC,82.025,64.067,103.462,83.989,89.488,68.213,
20181018,Week4,1649,Montipora,21,8,ATAC,116.988,66.82,92.235,44.78,28.374,17.307,
20181026,Week5,1649,Montipora,61,8,ATAC,129.635,85.177,115.984,63.095,50.996,25.382,
20181102,Week6,1649,Montipora,11,8,ATAC,97.782,67.041,94.181,57.456,50.206,40.663,
20181109,Week7,1649,Montipora,28,8,ATAC,124.894,79.506,107.768,68.109,55.278,40.955,
20181116,Week8,1649,Montipora,13,8,ATAC,179.6,116.6,141.4,76.3,49.8,37.1,
20181123,Week9,1649,Montipora,24,8,ATAC,87.4,83.9,125.7,44,46.3,33.2,sunlight on fragment; only selected shaded part that will match standards
20181130,Week10,1649,Montipora,8,8,ATAC,138.655,125.575,185.02,61.232,59.133,57.475,
20181207,Week11,1649,Montipora,29,8,ATAC,177.153,111.241,152.311,84.652,55.242,44.635,
20181214,Week12,1649,Montipora,6,8,ATAC,168.596,98.329,130.876,98.176,60.074,39.917,
20181221,Week13,1649,Montipora,16,8,ATAC,191.875,117.805,148.772,123.858,75.957,48.019,
20181231,Week14,1649,Montipora,18,8,ATAC,178.68,114.201,140.774,93.808,64.228,45.164,
20190107,Week15,1649,Montipora,16,8,ATAC,147.444,88.427,118.025,86.717,59.931,44.398,
20190111,Week16,1649,Montipora,12,8,ATAC,155.267,106.112,130.36,91.139,88.62,75.604,
20180926,Week1,1654,Montipora,21,8,ATAC,83.173,83.272,113.218,33.898,48.363,32.907,
20181003,Week2,1654,Montipora,22,8,ATAC,117.833,72.825,102.648,71.61,53.832,38.345,
20181011,Week3,1654,Montipora,70,8,ATAC,82.025,64.067,103.462,65.487,58.052,34.059,
20181018,Week4,1654,Montipora,24,8,ATAC,110.61,70.424,98.48,58.607,40.319,25.515,
20181026,Week5,1654,Montipora,60,8,ATAC,148.787,76.844,110.151,69.044,34.523,25.114,
20181102,Week6,1654,Montipora,14,8,ATAC,70.879,69.515,93.037,25.152,34.175,25.108,
20181109,Week7,1654,Montipora,31,8,ATAC,93.22,56.896,88.071,50.912,37.806,26.124,
20181116,Week8,1654,Montipora,15,8,ATAC,179.3,113.4,135.2,94.4,49.9,32.4,
20181123,Week9,1654,Montipora,23,8,ATAC,91.5,84.6,127.2,61.2,54.7,38.7,sunlight on fragment; only selected shaded part that will match standards
20181130,Week10,1654,Montipora,9,8,ATAC,161.523,102.253,137.239,81.282,49.488,34.958,
20181207,Week11,1654,Montipora,30,8,ATAC,166.629,105.142,151.657,82.53,47.538,40.311,
20181214,Week12,1654,Montipora,8,8,ATAC,179.012,105.519,139.363,82.613,49.427,37.472,
20180926,Week1,1679,Montipora,21,8,ATAC,83.173,83.272,113.218,31.268,50.529,36.574,
20181003,Week2,1679,Montipora,22,8,ATAC,117.833,72.825,102.648,39.218,33.733,24.87,
20181011,Week3,1679,Montipora,70,8,ATAC,82.025,64.067,103.462,60.729,65.344,49.141,
20181018,Week4,1679,Montipora,24,8,ATAC,110.61,70.424,98.48,41.857,32.598,21.094,
20180926,Week1,1680,Montipora,19,8,ATAC,80.161,79.609,110.952,34.788,57.416,40.103,
20181003,Week2,1680,Montipora,21,8,ATAC,113.802,71.869,101.795,69.022,60.813,44.749,
20181011,Week3,1680,Montipora,70,8,ATAC,82.025,64.067,103.462,44.95,45.12,34.012,
20181018,Week4,1680,Montipora,21,8,ATAC,116.988,66.82,92.235,63.699,37.549,21.911,
20181102,Week6,1680,Montipora,11,8,ATAC,97.782,67.041,94.181,35.035,30.261,24.714,
20181109,Week7,1680,Montipora,28,8,ATAC,124.894,79.506,107.768,56.182,45.779,36.6,
20181116,Week8,1680,Montipora,16,8,ATAC,179.7,113,139.6,87.1,50.2,34.3,
20181123,Week9,1680,Montipora,25,8,ATAC,96.7,94.5,140.3,49.3,56.6,41.1,
20181130,Week10,1680,Montipora,8,8,ATAC,138.655,125.575,185.02,47.184,45.996,45.929,
20181207,Week11,1680,Montipora,29,8,ATAC,177.153,111.241,152.311,69.205,43.146,36.121,
20181214,Week12,1680,Montipora,7,8,ATAC,166.449,102.091,133.508,87.491,55.704,38.754,
20181221,Week13,1680,Montipora,15,8,ATAC,167.98,101.333,133.815,121.229,78.655,53.953,
20181231,Week14,1680,Montipora,18,8,ATAC,178.68,114.201,140.774,80.793,55.662,40.37,
20190107,Week15,1680,Montipora,15,8,ATAC,168.128,105.497,132.444,102.223,72.704,54.885,
20190111,Week16,1680,Montipora,11,8,ATAC,146.337,103.202,131.558,98.46,71.118,53.86,
20180926,Week1,1686,Pocillopora,20,8,ATAC,75.214,74.494,107.012,36.168,65.142,44.559,
20181003,Week2,1686,Pocillopora,25,8,ATAC,121.408,69.829,95.037,89.312,74.338,57.444,
20181011,Week3,1686,Pocillopora,71,8,ATAC,82.682,67.757,103.695,84.44,94.995,74.948,
20181018,Week4,1686,Pocillopora,21,8,ATAC,116.988,66.82,92.235,73.063,55.463,36.195,
20181026,Week5,1686,Pocillopora,60,8,ATAC,148.787,76.844,110.151,115.103,76.268,53.724,
20181102,Week6,1686,Pocillopora,14,8,ATAC,70.879,69.515,93.037,47.481,75.129,53.337,
20181109,Week7,1686,Pocillopora,28,8,ATAC,124.894,79.506,107.768,111.437,99.786,74.445,
20181116,Week8,1686,Pocillopora,13,8,ATAC,179.6,116.6,141.4,141.2,102.7,75,
20181003,Week2,1688,Montipora,32,9,HTAC,123.278,69.714,93.186,45.017,29.584,17.756,
20181011,Week3,1688,Montipora,68,9,HTAC,103.03,57.186,87.794,67.03,39.748,23.656,
20181026,Week5,1688,Montipora,57,9,HTAC,152.992,81.01,112.91,96.732,51.408,29.209,
20181102,Week6,1688,Montipora,22,9,HTAC,87.969,88.758,106.269,52.434,68.651,41.104,
20181109,Week7,1688,Montipora,52,9,HTAC,136.1,78.8,116,75.3,49.7,38.2,
20181116,Week8,1688,Montipora,24,9,HTAC,185.5,126.7,158.6,129.3,84.2,58.4,
20181123,Week9,1688,Montipora,26,9,HTAC,94.4,71.7,112,131.4,116.9,76.6,standard in shade
20181130,Week10,1688,Montipora,15,9,HTAC,129.609,108.704,148.843,88.664,103.433,67.98,
20181207,Week11,1688,Montipora,27,9,HTAC,151.662,101.676,154.669,134.048,104.614,86.177,
20181214,Week12,1688,Montipora,10,9,HTAC,167.487,97.166,128.246,150.056,107.134,70.95,
20180926,Week1,1689,Montipora,39,10,HTHC,110.792,69.321,94.829,45.234,35.201,23.027,
20181005,Week2,1689,Montipora,46,10,HTHC,75.675,65.554,88.282,29.193,44.055,25.251,
20181011,Week3,1689,Montipora,60,10,HTHC,126.9,60.178,93.977,81.837,38.101,21.752,
20181018,Week4,1689,Montipora,46,10,HTHC,89.05,69.021,103.184,70.152,49.958,32.49,
20181026,Week5,1689,Montipora,49,10,HTHC,150.525,76.649,109.306,109.6,57.649,32.165,
20181102,Week6,1689,Montipora,30,10,HTHC,72.989,85.493,117.251,29.492,56.665,41.822,
20181109,Week7,1689,Montipora,32,10,HTHC,113.262,84.362,113.368,93.245,94.033,59.428,
20181116,Week8,1689,Montipora,37,10,HTHC,170.8,115.9,161,141.3,103.2,77.9,
20180926,Week1,1690,Pocillopora,20,8,ATAC,75.214,74.494,107.012,32.945,55.033,36.772,
20181003,Week2,1690,Pocillopora,22,8,ATAC,117.833,72.825,102.648,91.693,83.414,64.213,
20181003,Week2,1692,Pocillopora,32,9,HTAC,123.278,69.714,93.186,79.856,56.403,36.084,
20181011,Week3,1692,Pocillopora,63,9,HTAC,118.391,64.46,92.188,95.63,62.718,43.304,
20181018,Week4,1692,Pocillopora,26,9,HTAC,81.334,67.485,95.976,53.377,57.867,32.789,
20181026,Week5,1692,Pocillopora,52,9,HTAC,175.719,113.257,137.653,133.11,97.861,53.233,
20181102,Week6,1692,Pocillopora,22,9,HTAC,87.969,88.758,106.269,59.194,84.435,53.861,
20181109,Week7,1692,Pocillopora,51,9,HTAC,136.7,76.1,112.8,119.6,85.6,67.9,
20181116,Week8,1692,Pocillopora,21,9,HTAC,199.7,139.2,171.3,196,159.8,129.3,
20181123,Week9,1692,Pocillopora,28,9,HTAC,143.7,96.4,135,182.6,172,135,
20181130,Week10,1692,Pocillopora,15,9,HTAC,129.609,108.704,148.843,110.736,165.433,138.822,
20181207,Week11,1692,Pocillopora,27,9,HTAC,151.662,101.676,154.669,177.431,180.547,173.084,
20181011,Week3,1695,Montipora,56,11,ATHC,111.974,61.728,87.328,64.8,43.588,28.418,
20180926,Week1,1696,Pocillopora,28,9,HTAC,103.437,77.314,109.514,61.334,61.211,40.267,
20181003,Week2,1696,Pocillopora,36,9,HTAC,124.531,70.139,87.297,84.247,54.412,31.905,
20181011,Week3,1696,Pocillopora,66,9,HTAC,126.186,66.388,95.473,87.859,54.522,35.405,
20181018,Week4,1696,Pocillopora,30,9,HTAC,89.222,72.891,101.576,75.636,77.53,45.044,
20181026,Week5,1696,Pocillopora,55,9,HTAC,185.104,105.536,134.889,154.222,115.036,76.032,
20181102,Week6,1696,Pocillopora,21,9,HTAC,88.958,87.166,105.706,66.132,98.084,62.845,
20180926,Week1,1697,Pocillopora,30,9,HTAC,89.726,73.927,108.415,64.965,83.355,61.137,
20181003,Week2,1697,Pocillopora,37,9,HTAC,125.79,72.23,94.156,115.381,88.057,58.849,
20181011,Week3,1697,Pocillopora,64,9,HTAC,124.258,63.026,90.592,71.471,53.331,40.755,
20181018,Week4,1697,Pocillopora,30,9,HTAC,89.222,72.891,101.576,88.926,99.519,62.106,
20181026,Week5,1697,Pocillopora,56,9,HTAC,190.476,107.547,135.296,172.478,137.325,100.307,
20181102,Week6,1697,Pocillopora,22,9,HTAC,87.969,88.758,106.269,74.358,121.22,88.305,
20181109,Week7,1697,Pocillopora,51,9,HTAC,136.7,76.1,112.8,171.8,152.8,137.6,
20181116,Week8,1697,Pocillopora,24,9,HTAC,185.5,126.7,158.6,209.3,207,196.5,
20181123,Week9,1697,Pocillopora,28,9,HTAC,143.7,96.4,135,202.5,215.5,197.6,
20181130,Week10,1697,Pocillopora,14,9,HTAC,126.446,109.974,150.679,134.399,211.096,202.663,
