"Bleaching.Score","PLUG.ID","Timepoint","Treatment","Species","Group","SpGroup"
"3599",14.7632449159311,"2206","Week6","HTHC","Pocillopora","Week6 HTHC Pocillopora","HTHC Pocillopora"
"3600",9.19372709588542,"2206","Week7","HTHC","Pocillopora","Week7 HTHC Pocillopora","HTHC Pocillopora"
"3601",34.5822828618126,"2206","Week8","HTHC","Pocillopora","Week8 HTHC Pocillopora","HTHC Pocillopora"
"3602",62.6246561361459,"2206","Week9","HTHC","Pocillopora","Week9 HTHC Pocillopora","HTHC Pocillopora"
"3603",66.9704824635333,"2206","Week10","HTHC","Pocillopora","Week10 HTHC Pocillopora","HTHC Pocillopora"
"3604",80.7799162001115,"2206","Week11","HTHC","Pocillopora","Week11 HTHC Pocillopora","HTHC Pocillopora"
"3605",-6.52079439258041,"2207","Week1","HTHC","Pocillopora","Week1 HTHC Pocillopora","HTHC Pocillopora"
"3606",-9.85519718045974,"2207","Week2","HTHC","Pocillopora","Week2 HTHC Pocillopora","HTHC Pocillopora"
"3607",25.038346525634,"2207","Week3","HTHC","Pocillopora","Week3 HTHC Pocillopora","HTHC Pocillopora"
"3608",40.625771218005,"2207","Week4","HTHC","Pocillopora","Week4 HTHC Pocillopora","HTHC Pocillopora"
"3609",60.5681385535853,"2207","Week5","HTHC","Pocillopora","Week5 HTHC Pocillopora","HTHC Pocillopora"
"3610",75.1928444641066,"2207","Week6","HTHC","Pocillopora","Week6 HTHC Pocillopora","HTHC Pocillopora"
"3611",90.1528539396535,"2207","Week7","HTHC","Pocillopora","Week7 HTHC Pocillopora","HTHC Pocillopora"
"3612",78.1105724406236,"2207","Week8","HTHC","Pocillopora","Week8 HTHC Pocillopora","HTHC Pocillopora"
"3613",-10.5416950788182,"2208","Week1","ATHC","Pocillopora","Week1 ATHC Pocillopora","ATHC Pocillopora"
"3614",6.58089380106833,"2208","Week2","ATHC","Pocillopora","Week2 ATHC Pocillopora","ATHC Pocillopora"
"3615",8.42859157614921,"2208","Week3","ATHC","Pocillopora","Week3 ATHC Pocillopora","ATHC Pocillopora"
"3616",-2.93630662411965,"2208","Week4","ATHC","Pocillopora","Week4 ATHC Pocillopora","ATHC Pocillopora"
"3617",16.157165385517,"2208","Week5","ATHC","Pocillopora","Week5 ATHC Pocillopora","ATHC Pocillopora"
"3618",-9.94119109956991,"2208","Week6","ATHC","Pocillopora","Week6 ATHC Pocillopora","ATHC Pocillopora"
"3619",3.67774474098389,"2208","Week7","ATHC","Pocillopora","Week7 ATHC Pocillopora","ATHC Pocillopora"
"3620",-13.3406680418417,"2208","Week8","ATHC","Pocillopora","Week8 ATHC Pocillopora","ATHC Pocillopora"
"3621",-0.743886258994805,"2208","Week9","ATHC","Pocillopora","Week9 ATHC Pocillopora","ATHC Pocillopora"
"3622",4.4557292146107,"2208","Week10","ATHC","Pocillopora","Week10 ATHC Pocillopora","ATHC Pocillopora"
"3623",-1.88742578391343,"2208","Week11","ATHC","Pocillopora","Week11 ATHC Pocillopora","ATHC Pocillopora"
"3624",-0.00218844550556705,"2208","Week12","ATHC","Pocillopora","Week12 ATHC Pocillopora","ATHC Pocillopora"
"3625",-10.5394374385812,"2209","Week1","ATHC","Pocillopora","Week1 ATHC Pocillopora","ATHC Pocillopora"
"3626",3.08201335896878,"2209","Week2","ATHC","Pocillopora","Week2 ATHC Pocillopora","ATHC Pocillopora"
"3627",2.39805950006551,"2209","Week3","ATHC","Pocillopora","Week3 ATHC Pocillopora","ATHC Pocillopora"
"3628",1.10867146539086,"2209","Week4","ATHC","Pocillopora","Week4 ATHC Pocillopora","ATHC Pocillopora"
"3629",39.8519142110706,"2209","Week5","ATHC","Pocillopora","Week5 ATHC Pocillopora","ATHC Pocillopora"
"3630",9.01873710568645,"2209","Week6","ATHC","Pocillopora","Week6 ATHC Pocillopora","ATHC Pocillopora"
"3631",-0.779652579602358,"2209","Week7","ATHC","Pocillopora","Week7 ATHC Pocillopora","ATHC Pocillopora"
"3632",5.49748884769338,"2209","Week8","ATHC","Pocillopora","Week8 ATHC Pocillopora","ATHC Pocillopora"
"3633",9.62946898573945,"2209","Week9","ATHC","Pocillopora","Week9 ATHC Pocillopora","ATHC Pocillopora"
"3634",-1.54149996161339,"2209","Week10","ATHC","Pocillopora","Week10 ATHC Pocillopora","ATHC Pocillopora"
"3635",-5.26418566446342,"2209","Week11","ATHC","Pocillopora","Week11 ATHC Pocillopora","ATHC Pocillopora"
"3636",-2.43941047396981,"2209","Week12","ATHC","Pocillopora","Week12 ATHC Pocillopora","ATHC Pocillopora"
"3637",4.18356915985714,"2209","Week13","ATHC","Pocillopora","Week13 ATHC Pocillopora","ATHC Pocillopora"
"3638",-3.54371187856102,"2209","Week14","ATHC","Pocillopora","Week14 ATHC Pocillopora","ATHC Pocillopora"
"3639",-2.35570082339504,"2209","Week16","ATHC","Pocillopora","Week16 ATHC Pocillopora","ATHC Pocillopora"
"3640",-13.2060770109276,"2211","Week2","ATHC","Montipora","Week2 ATHC Montipora","ATHC Montipora"
"3641",-12.8454679421775,"2211","Week3","ATHC","Montipora","Week3 ATHC Montipora","ATHC Montipora"
"3642",-11.9296206920315,"2211","Week4","ATHC","Montipora","Week4 ATHC Montipora","ATHC Montipora"
"3643",-10.0786994640535,"2211","Week5","ATHC","Montipora","Week5 ATHC Montipora","ATHC Montipora"
"3644",-13.9311979717252,"2211","Week6","ATHC","Montipora","Week6 ATHC Montipora","ATHC Montipora"
"3645",-12.606989187902,"2211","Week7","ATHC","Montipora","Week7 ATHC Montipora","ATHC Montipora"
"3646",-9.40719313586106,"2299","Week1","HTHC","Montipora","Week1 HTHC Montipora","HTHC Montipora"
"3647",-4.66156746364673,"2299","Week2","HTHC","Montipora","Week2 HTHC Montipora","HTHC Montipora"
"3648",-15.6209441389718,"2299","Week3","HTHC","Montipora","Week3 HTHC Montipora","HTHC Montipora"
"3649",-15.5443695645365,"2299","Week4","HTHC","Montipora","Week4 HTHC Montipora","HTHC Montipora"
"3650",-14.302102705818,"2299","Week5","HTHC","Montipora","Week5 HTHC Montipora","HTHC Montipora"
"3651",-15.3999733391798,"2299","Week6","HTHC","Montipora","Week6 HTHC Montipora","HTHC Montipora"
"3652",-13.1933837498173,"2300","Week1","HTHC","Pocillopora","Week1 HTHC Pocillopora","HTHC Pocillopora"
"3653",-12.2581300604693,"2300","Week2","HTHC","Pocillopora","Week2 HTHC Pocillopora","HTHC Pocillopora"
"3654",-14.676769501113,"2300","Week3","HTHC","Pocillopora","Week3 HTHC Pocillopora","HTHC Pocillopora"
"3655",-6.28209179252529,"2300","Week4","HTHC","Pocillopora","Week4 HTHC Pocillopora","HTHC Pocillopora"
"3656",32.0004954623581,"2300","Week5","HTHC","Pocillopora","Week5 HTHC Pocillopora","HTHC Pocillopora"
"3657",27.9725323173261,"2300","Week6","HTHC","Pocillopora","Week6 HTHC Pocillopora","HTHC Pocillopora"
"3658",75.572037723256,"2300","Week7","HTHC","Pocillopora","Week7 HTHC Pocillopora","HTHC Pocillopora"
"3659",67.0009151930136,"2300","Week8","HTHC","Pocillopora","Week8 HTHC Pocillopora","HTHC Pocillopora"
"3660",-13.5807825795799,"2301","Week1","ATAC","Montipora","Week1 ATAC Montipora","ATAC Montipora"
"3661",-13.6009387167046,"2301","Week2","ATAC","Montipora","Week2 ATAC Montipora","ATAC Montipora"
"3662",-12.1970666633108,"2301","Week3","ATAC","Montipora","Week3 ATAC Montipora","ATAC Montipora"
"3663",-7.36686543147476,"2301","Week4","ATAC","Montipora","Week4 ATAC Montipora","ATAC Montipora"
"3664",-11.1220805733784,"2301","Week5","ATAC","Montipora","Week5 ATAC Montipora","ATAC Montipora"
"3665",-14.0204281934257,"2301","Week6","ATAC","Montipora","Week6 ATAC Montipora","ATAC Montipora"
"3666",-14.6124974606446,"2301","Week7","ATAC","Montipora","Week7 ATAC Montipora","ATAC Montipora"
"3667",-11.5975293917825,"2301","Week8","ATAC","Montipora","Week8 ATAC Montipora","ATAC Montipora"
"3668",-15.1257912071983,"2301","Week9","ATAC","Montipora","Week9 ATAC Montipora","ATAC Montipora"
"3669",-12.0198766988071,"2301","Week10","ATAC","Montipora","Week10 ATAC Montipora","ATAC Montipora"
"3670",-6.45859287775721,"2301","Week11","ATAC","Montipora","Week11 ATAC Montipora","ATAC Montipora"
"3671",-15.5199077953322,"2301","Week12","ATAC","Montipora","Week12 ATAC Montipora","ATAC Montipora"
"3672",-9.97746525250604,"2301","Week13","ATAC","Montipora","Week13 ATAC Montipora","ATAC Montipora"
"3673",-14.8067095689372,"2301","Week14","ATAC","Montipora","Week14 ATAC Montipora","ATAC Montipora"
"3674",-9.32534518361233,"2301","Week15","ATAC","Montipora","Week15 ATAC Montipora","ATAC Montipora"
"3675",-13.5921000136602,"2301","Week16","ATAC","Montipora","Week16 ATAC Montipora","ATAC Montipora"
"3676",-14.5144157739822,"2302","Week3","ATAC","Montipora","Week3 ATAC Montipora","ATAC Montipora"
"3677",-13.2899366281374,"2302","Week4","ATAC","Montipora","Week4 ATAC Montipora","ATAC Montipora"
"3678",-14.6937270394088,"2302","Week5","ATAC","Montipora","Week5 ATAC Montipora","ATAC Montipora"
"3679",-12.0416444747842,"2302","Week6","ATAC","Montipora","Week6 ATAC Montipora","ATAC Montipora"
"3680",-15.3234577556764,"2302","Week7","ATAC","Montipora","Week7 ATAC Montipora","ATAC Montipora"
"3681",-14.0949157087012,"2302","Week8","ATAC","Montipora","Week8 ATAC Montipora","ATAC Montipora"
"3682",-15.3239416115443,"2302","Week9","ATAC","Montipora","Week9 ATAC Montipora","ATAC Montipora"
"3683",-13.9006023541776,"2302","Week10","ATAC","Montipora","Week10 ATAC Montipora","ATAC Montipora"
"3684",-13.5256067269272,"2302","Week11","ATAC","Montipora","Week11 ATAC Montipora","ATAC Montipora"
"3685",-15.1516966408139,"2302","Week12","ATAC","Montipora","Week12 ATAC Montipora","ATAC Montipora"
"3686",-13.4081855342229,"2303","Week2","ATAC","Montipora","Week2 ATAC Montipora","ATAC Montipora"
"3687",-12.2667178065387,"2303","Week3","ATAC","Montipora","Week3 ATAC Montipora","ATAC Montipora"
"3688",-2.42548367608404,"2303","Week4","ATAC","Montipora","Week4 ATAC Montipora","ATAC Montipora"
"3689",-6.31750890427642,"2304","Week2","HTHC","Pocillopora","Week2 HTHC Pocillopora","HTHC Pocillopora"
"3690",12.3984814575037,"2304","Week3","HTHC","Pocillopora","Week3 HTHC Pocillopora","HTHC Pocillopora"
"3691",9.93921847201702,"2304","Week4","HTHC","Pocillopora","Week4 HTHC Pocillopora","HTHC Pocillopora"
"3692",-12.5488085437876,"2305","Week2","HTHC","Pocillopora","Week2 HTHC Pocillopora","HTHC Pocillopora"
"3693",-14.7513752163079,"2305","Week3","HTHC","Pocillopora","Week3 HTHC Pocillopora","HTHC Pocillopora"
"3694",-13.1124753341428,"2305","Week4","HTHC","Pocillopora","Week4 HTHC Pocillopora","HTHC Pocillopora"
"3695",6.73182837173266,"2305","Week5","HTHC","Pocillopora","Week5 HTHC Pocillopora","HTHC Pocillopora"
"3696",-0.416073478154424,"2305","Week6","HTHC","Pocillopora","Week6 HTHC Pocillopora","HTHC Pocillopora"
"3697",-8.28543000573455,"2306","Week2","ATAC","Pocillopora","Week2 ATAC Pocillopora","ATAC Pocillopora"
"3698",-13.5139252612321,"2306","Week3","ATAC","Pocillopora","Week3 ATAC Pocillopora","ATAC Pocillopora"
"3699",-15.4734137202612,"2306","Week4","ATAC","Pocillopora","Week4 ATAC Pocillopora","ATAC Pocillopora"
"3700",-13.8459666929396,"2306","Week5","ATAC","Pocillopora","Week5 ATAC Pocillopora","ATAC Pocillopora"
"3701",-10.9540208476875,"2306","Week6","ATAC","Pocillopora","Week6 ATAC Pocillopora","ATAC Pocillopora"
"3702",-15.0659362148282,"2306","Week7","ATAC","Pocillopora","Week7 ATAC Pocillopora","ATAC Pocillopora"
"3703",-14.339592972025,"2306","Week8","ATAC","Pocillopora","Week8 ATAC Pocillopora","ATAC Pocillopora"
"3704",-9.20951341488016,"2306","Week9","ATAC","Pocillopora","Week9 ATAC Pocillopora","ATAC Pocillopora"
"3705",-13.7633227063687,"2306","Week10","ATAC","Pocillopora","Week10 ATAC Pocillopora","ATAC Pocillopora"
"3706",-14.2028589129178,"2306","Week11","ATAC","Pocillopora","Week11 ATAC Pocillopora","ATAC Pocillopora"
"3707",-14.1403270894717,"2306","Week12","ATAC","Pocillopora","Week12 ATAC Pocillopora","ATAC Pocillopora"
"3708",-14.2582382364353,"2308","Week3","ATAC","Montipora","Week3 ATAC Montipora","ATAC Montipora"
"3709",-7.21146542870284,"2308","Week4","ATAC","Montipora","Week4 ATAC Montipora","ATAC Montipora"
"3710",-12.4691874700643,"2308","Week5","ATAC","Montipora","Week5 ATAC Montipora","ATAC Montipora"
"3711",-10.3079975867984,"2308","Week6","ATAC","Montipora","Week6 ATAC Montipora","ATAC Montipora"
"3712",-14.070197820038,"2308","Week7","ATAC","Montipora","Week7 ATAC Montipora","ATAC Montipora"
"3713",-14.0224780538122,"2308","Week8","ATAC","Montipora","Week8 ATAC Montipora","ATAC Montipora"
"3714",-14.4395447806008,"2308","Week9","ATAC","Montipora","Week9 ATAC Montipora","ATAC Montipora"
"3715",-15.1042440034866,"2308","Week10","ATAC","Montipora","Week10 ATAC Montipora","ATAC Montipora"
"3716",-7.02140663007663,"2308","Week11","ATAC","Montipora","Week11 ATAC Montipora","ATAC Montipora"
"3717",-13.7557414740478,"2308","Week12","ATAC","Montipora","Week12 ATAC Montipora","ATAC Montipora"
"3718",-12.7945100265803,"2309","Week1","ATAC","Montipora","Week1 ATAC Montipora","ATAC Montipora"
"3719",-11.8619366589434,"2309","Week2","ATAC","Montipora","Week2 ATAC Montipora","ATAC Montipora"
"3720",-13.1377426691045,"2309","Week3","ATAC","Montipora","Week3 ATAC Montipora","ATAC Montipora"
"3721",-11.3159987244865,"2309","Week4","ATAC","Montipora","Week4 ATAC Montipora","ATAC Montipora"
"3722",-12.3498611663048,"2309","Week5","ATAC","Montipora","Week5 ATAC Montipora","ATAC Montipora"
"3723",-14.9975482690597,"2309","Week6","ATAC","Montipora","Week6 ATAC Montipora","ATAC Montipora"
"3724",-13.7782453136886,"2309","Week7","ATAC","Montipora","Week7 ATAC Montipora","ATAC Montipora"
"3725",-12.7369135676844,"2309","Week8","ATAC","Montipora","Week8 ATAC Montipora","ATAC Montipora"
"3726",-13.7702163481725,"2309","Week9","ATAC","Montipora","Week9 ATAC Montipora","ATAC Montipora"
"3727",-13.5383631214617,"2309","Week10","ATAC","Montipora","Week10 ATAC Montipora","ATAC Montipora"
"3728",-13.2154136346871,"2309","Week11","ATAC","Montipora","Week11 ATAC Montipora","ATAC Montipora"
"3729",-15.1564014156287,"2309","Week12","ATAC","Montipora","Week12 ATAC Montipora","ATAC Montipora"
"3730",5.61388384996179,"2357","Week1","ATAC","Pocillopora","Week1 ATAC Pocillopora","ATAC Pocillopora"
"3731",6.5954080622008,"2357","Week2","ATAC","Pocillopora","Week2 ATAC Pocillopora","ATAC Pocillopora"
"3732",12.9059955594153,"2357","Week3","ATAC","Pocillopora","Week3 ATAC Pocillopora","ATAC Pocillopora"
"3733",-9.69759164185787,"2357","Week4","ATAC","Pocillopora","Week4 ATAC Pocillopora","ATAC Pocillopora"
"3734",16.6263990185516,"2357","Week5","ATAC","Pocillopora","Week5 ATAC Pocillopora","ATAC Pocillopora"
"3735",6.86549609148855,"2357","Week6","ATAC","Pocillopora","Week6 ATAC Pocillopora","ATAC Pocillopora"
"3736",-10.6538908868159,"2361","Week1","ATAC","Pocillopora","Week1 ATAC Pocillopora","ATAC Pocillopora"
"3737",-14.0349012062772,"2361","Week2","ATAC","Pocillopora","Week2 ATAC Pocillopora","ATAC Pocillopora"
"3738",-12.7590790676861,"2361","Week3","ATAC","Pocillopora","Week3 ATAC Pocillopora","ATAC Pocillopora"
"3739",-12.8489479048548,"2361","Week4","ATAC","Pocillopora","Week4 ATAC Pocillopora","ATAC Pocillopora"
"3740",-9.49870146351864,"2361","Week5","ATAC","Pocillopora","Week5 ATAC Pocillopora","ATAC Pocillopora"
"3741",-12.0465851889306,"2361","Week6","ATAC","Pocillopora","Week6 ATAC Pocillopora","ATAC Pocillopora"
"3742",-7.6901467723429,"2361","Week7","ATAC","Pocillopora","Week7 ATAC Pocillopora","ATAC Pocillopora"
"3743",26.363727146716,"2361","Week8","ATAC","Pocillopora","Week8 ATAC Pocillopora","ATAC Pocillopora"
"3744",4.10135266440157,"2364","Week1","ATAC","Pocillopora","Week1 ATAC Pocillopora","ATAC Pocillopora"
"3745",4.94641595976018,"2364","Week2","ATAC","Pocillopora","Week2 ATAC Pocillopora","ATAC Pocillopora"
"3746",7.05533067330147,"2364","Week3","ATAC","Pocillopora","Week3 ATAC Pocillopora","ATAC Pocillopora"
"3747",-13.43990626316,"2364","Week4","ATAC","Pocillopora","Week4 ATAC Pocillopora","ATAC Pocillopora"
"3748",5.22056785724199,"2364","Week5","ATAC","Pocillopora","Week5 ATAC Pocillopora","ATAC Pocillopora"
"3749",0.525832653660974,"2364","Week6","ATAC","Pocillopora","Week6 ATAC Pocillopora","ATAC Pocillopora"
"3750",-7.86379238437941,"2364","Week7","ATAC","Pocillopora","Week7 ATAC Pocillopora","ATAC Pocillopora"
"3751",-2.61462096774614,"2364","Week8","ATAC","Pocillopora","Week8 ATAC Pocillopora","ATAC Pocillopora"
"3752",-15.3219601542173,"2364","Week9","ATAC","Pocillopora","Week9 ATAC Pocillopora","ATAC Pocillopora"
"3753",-11.2103678161058,"2364","Week10","ATAC","Pocillopora","Week10 ATAC Pocillopora","ATAC Pocillopora"
"3754",-15.2692889512865,"2364","Week11","ATAC","Pocillopora","Week11 ATAC Pocillopora","ATAC Pocillopora"
"3755",-14.5934954942179,"2364","Week12","ATAC","Pocillopora","Week12 ATAC Pocillopora","ATAC Pocillopora"
"3756",-12.4778427769769,"2368","Week1","ATAC","Montipora","Week1 ATAC Montipora","ATAC Montipora"
"3757",-11.5403978513646,"2368","Week2","ATAC","Montipora","Week2 ATAC Montipora","ATAC Montipora"
"3758",-12.1349641362013,"2368","Week3","ATAC","Montipora","Week3 ATAC Montipora","ATAC Montipora"
"3759",4.1451315118561,"2368","Week4","ATAC","Montipora","Week4 ATAC Montipora","ATAC Montipora"
"3760",-11.462362655819,"2368","Week5","ATAC","Montipora","Week5 ATAC Montipora","ATAC Montipora"
"3761",-12.6164556603248,"2368","Week6","ATAC","Montipora","Week6 ATAC Montipora","ATAC Montipora"
"3762",-14.704240680809,"2368","Week7","ATAC","Montipora","Week7 ATAC Montipora","ATAC Montipora"
"3763",-5.99869769154168,"2368","Week8","ATAC","Montipora","Week8 ATAC Montipora","ATAC Montipora"
"3764",-14.5961503406637,"2372","Week1","HTAC","Montipora","Week1 HTAC Montipora","HTAC Montipora"
"3765",-14.4409126507386,"2372","Week2","HTAC","Montipora","Week2 HTAC Montipora","HTAC Montipora"
"3766",-12.394896028953,"2372","Week3","HTAC","Montipora","Week3 HTAC Montipora","HTAC Montipora"
"3767",-13.611424540711,"2372","Week4","HTAC","Montipora","Week4 HTAC Montipora","HTAC Montipora"
"3768",-9.51874272717793,"2372","Week5","HTAC","Montipora","Week5 HTAC Montipora","HTAC Montipora"
"3769",-9.29742011446612,"2372","Week6","HTAC","Montipora","Week6 HTAC Montipora","HTAC Montipora"
"3770",-14.8744332397946,"2372","Week7","HTAC","Montipora","Week7 HTAC Montipora","HTAC Montipora"
"3771",-10.8386080393462,"2372","Week8","HTAC","Montipora","Week8 HTAC Montipora","HTAC Montipora"
"3772",-14.3049021705958,"2376","Week1","HTAC","Montipora","Week1 HTAC Montipora","HTAC Montipora"
"3773",-15.0619599510526,"2376","Week2","HTAC","Montipora","Week2 HTAC Montipora","HTAC Montipora"
"3774",-15.4363760476605,"2376","Week3","HTAC","Montipora","Week3 HTAC Montipora","HTAC Montipora"
"3775",-9.1260101555672,"2376","Week4","HTAC","Montipora","Week4 HTAC Montipora","HTAC Montipora"
"3776",-12.2347052754658,"2380","Week1","HTAC","Montipora","Week1 HTAC Montipora","HTAC Montipora"
"3777",-13.7628639653986,"2380","Week2","HTAC","Montipora","Week2 HTAC Montipora","HTAC Montipora"
"3778",9.5625239517091,"2380","Week3","HTAC","Montipora","Week3 HTAC Montipora","HTAC Montipora"
"3779",-14.4208121646709,"2380","Week4","HTAC","Montipora","Week4 HTAC Montipora","HTAC Montipora"
"3780",-13.9297509671523,"2380","Week5","HTAC","Montipora","Week5 HTAC Montipora","HTAC Montipora"
"3781",-13.0956708547822,"2380","Week6","HTAC","Montipora","Week6 HTAC Montipora","HTAC Montipora"
"3782",-15.1479362764018,"2380","Week7","HTAC","Montipora","Week7 HTAC Montipora","HTAC Montipora"
"3783",-13.2440777690349,"2380","Week8","HTAC","Montipora","Week8 HTAC Montipora","HTAC Montipora"
"3784",8.61395658530936,"2380","Week9","HTAC","Montipora","Week9 HTAC Montipora","HTAC Montipora"
"3785",-12.1486620375978,"2380","Week10","HTAC","Montipora","Week10 HTAC Montipora","HTAC Montipora"
"3786",-14.3275551745816,"2380","Week11","HTAC","Montipora","Week11 HTAC Montipora","HTAC Montipora"
"3787",-8.25234879272375,"2380","Week12","HTAC","Montipora","Week12 HTAC Montipora","HTAC Montipora"
"3788",-7.57286687905015,"2382","Week1","HTAC","Pocillopora","Week1 HTAC Pocillopora","HTAC Pocillopora"
"3789",-1.21570858946128,"2382","Week2","HTAC","Pocillopora","Week2 HTAC Pocillopora","HTAC Pocillopora"
"3790",11.9451637336347,"2382","Week3","HTAC","Pocillopora","Week3 HTAC Pocillopora","HTAC Pocillopora"
"3791",10.9965400647516,"2382","Week4","HTAC","Pocillopora","Week4 HTAC Pocillopora","HTAC Pocillopora"
"3792",0.239449312122715,"2382","Week5","HTAC","Pocillopora","Week5 HTAC Pocillopora","HTAC Pocillopora"
"3793",25.9444144302126,"2382","Week6","HTAC","Pocillopora","Week6 HTAC Pocillopora","HTAC Pocillopora"
"3794",13.4107685361958,"2382","Week7","HTAC","Pocillopora","Week7 HTAC Pocillopora","HTAC Pocillopora"
"3795",14.2158714576605,"2382","Week8","HTAC","Pocillopora","Week8 HTAC Pocillopora","HTAC Pocillopora"
"3796",-9.38059108368292,"2385","Week1","HTAC","Montipora","Week1 HTAC Montipora","HTAC Montipora"
"3797",-4.83030498392584,"2385","Week2","HTAC","Montipora","Week2 HTAC Montipora","HTAC Montipora"
"3798",16.4685093487827,"2385","Week3","HTAC","Montipora","Week3 HTAC Montipora","HTAC Montipora"
"3799",-14.6056654696858,"2385","Week4","HTAC","Montipora","Week4 HTAC Montipora","HTAC Montipora"
"3800",-15.1641978454731,"2385","Week5","HTAC","Montipora","Week5 HTAC Montipora","HTAC Montipora"
"3801",-5.50743970507037,"2385","Week6","HTAC","Montipora","Week6 HTAC Montipora","HTAC Montipora"
"3802",3.75839491728171,"2385","Week7","HTAC","Montipora","Week7 HTAC Montipora","HTAC Montipora"
"3803",-8.21696059567001,"2386","Week2","HTAC","Montipora","Week2 HTAC Montipora","HTAC Montipora"
"3804",-13.5630905283551,"2386","Week3","HTAC","Montipora","Week3 HTAC Montipora","HTAC Montipora"
"3805",-14.5666045780412,"2386","Week4","HTAC","Montipora","Week4 HTAC Montipora","HTAC Montipora"
"3806",-5.68630001524841,"2388","Week1","HTAC","Pocillopora","Week1 HTAC Pocillopora","HTAC Pocillopora"
"3807",8.13115713344211,"2388","Week2","HTAC","Pocillopora","Week2 HTAC Pocillopora","HTAC Pocillopora"
"3808",12.8816046782898,"2388","Week3","HTAC","Pocillopora","Week3 HTAC Pocillopora","HTAC Pocillopora"
"3809",10.3370302426939,"2388","Week4","HTAC","Pocillopora","Week4 HTAC Pocillopora","HTAC Pocillopora"
"3810",-12.7861799423536,"2390","Week1","HTAC","Pocillopora","Week1 HTAC Pocillopora","HTAC Pocillopora"
"3811",-14.1126163115611,"2390","Week2","HTAC","Pocillopora","Week2 HTAC Pocillopora","HTAC Pocillopora"
"3812",0.209793689354043,"2390","Week3","HTAC","Pocillopora","Week3 HTAC Pocillopora","HTAC Pocillopora"
"3813",-7.08349276654797,"2390","Week4","HTAC","Pocillopora","Week4 HTAC Pocillopora","HTAC Pocillopora"
"3814",-12.9256854205879,"2390","Week6","HTAC","Pocillopora","Week6 HTAC Pocillopora","HTAC Pocillopora"
"3815",7.89119671336318,"2390","Week7","HTAC","Pocillopora","Week7 HTAC Pocillopora","HTAC Pocillopora"
"3816",-14.7188324947574,"2390","Week8","HTAC","Pocillopora","Week8 HTAC Pocillopora","HTAC Pocillopora"
"3817",94.0658897089243,"2390","Week9","HTAC","Pocillopora","Week9 HTAC Pocillopora","HTAC Pocillopora"
"3818",32.6277969075435,"2390","Week10","HTAC","Pocillopora","Week10 HTAC Pocillopora","HTAC Pocillopora"
"3819",-1.5856893161916,"2390","Week11","HTAC","Pocillopora","Week11 HTAC Pocillopora","HTAC Pocillopora"
"3820",-12.3689771260289,"2391","Week1","ATAC","Montipora","Week1 ATAC Montipora","ATAC Montipora"
"3821",-14.4779477746239,"2391","Week2","ATAC","Montipora","Week2 ATAC Montipora","ATAC Montipora"
"3822",-15.0270989824466,"2391","Week3","ATAC","Montipora","Week3 ATAC Montipora","ATAC Montipora"
"3823",-13.8138070493871,"2391","Week4","ATAC","Montipora","Week4 ATAC Montipora","ATAC Montipora"
"3824",-10.8769649446547,"2391","Week5","ATAC","Montipora","Week5 ATAC Montipora","ATAC Montipora"
"3825",-13.3117138393487,"2391","Week6","ATAC","Montipora","Week6 ATAC Montipora","ATAC Montipora"
"3826",-6.89622448005506,"2393","Week1","ATAC","Pocillopora","Week1 ATAC Pocillopora","ATAC Pocillopora"
"3827",-11.2093584025132,"2393","Week2","ATAC","Pocillopora","Week2 ATAC Pocillopora","ATAC Pocillopora"
"3828",-0.854034836436016,"2393","Week3","ATAC","Pocillopora","Week3 ATAC Pocillopora","ATAC Pocillopora"
"3829",-2.78323193701597,"2393","Week4","ATAC","Pocillopora","Week4 ATAC Pocillopora","ATAC Pocillopora"
"3830",-15.5932625811998,"2393","Week5","ATAC","Pocillopora","Week5 ATAC Pocillopora","ATAC Pocillopora"
"3831",-8.10647781750505,"2393","Week6","ATAC","Pocillopora","Week6 ATAC Pocillopora","ATAC Pocillopora"
"3832",7.92649422609897,"2393","Week7","ATAC","Pocillopora","Week7 ATAC Pocillopora","ATAC Pocillopora"
"3833",-13.33846012153,"2393","Week8","ATAC","Pocillopora","Week8 ATAC Pocillopora","ATAC Pocillopora"
"3834",19.0657886563848,"2395","Week1","HTHC","Pocillopora","Week1 HTHC Pocillopora","HTHC Pocillopora"
"3835",8.51498425190051,"2395","Week2","HTHC","Pocillopora","Week2 HTHC Pocillopora","HTHC Pocillopora"
"3836",49.6786470175059,"2395","Week3","HTHC","Pocillopora","Week3 HTHC Pocillopora","HTHC Pocillopora"
"3837",79.1667423621338,"2395","Week4","HTHC","Pocillopora","Week4 HTHC Pocillopora","HTHC Pocillopora"
"3838",89.1106120410467,"2395","Week5","HTHC","Pocillopora","Week5 HTHC Pocillopora","HTHC Pocillopora"
"3839",74.920742154787,"2395","Week6","HTHC","Pocillopora","Week6 HTHC Pocillopora","HTHC Pocillopora"
"3840",43.013738705918,"2395","Week7","HTHC","Pocillopora","Week7 HTHC Pocillopora","HTHC Pocillopora"
"3841",81.9106348357999,"2395","Week8","HTHC","Pocillopora","Week8 HTHC Pocillopora","HTHC Pocillopora"
"3842",88.5963522028807,"2395","Week9","HTHC","Pocillopora","Week9 HTHC Pocillopora","HTHC Pocillopora"
"3843",0.960996593736162,"2396","Week3","ATAC","Pocillopora","Week3 ATAC Pocillopora","ATAC Pocillopora"
